seqnames	start	end	width	strand	Conc	Conc_Cph_NanoDam	Conc_control	Fold	p.value	FDR
X	11556663	11557063	401	*	11.3385564339925	11.9447458196618	10.2729349600447	1.32906724075082	4.37571064179126e-07	5.57253248812278e-05
2R	18654332	18654732	401	*	9.85392098538411	10.5321911653616	8.53119951842841	1.61528241491101	4.54325291913895e-07	5.7573980958054e-05
3R	28540356	28540756	401	*	9.34263656809969	10.0008869200331	8.09737866144578	1.52570138886829	4.67464026469196e-07	5.89485886319611e-05
3R	5016526	5016926	401	*	10.5353350400365	11.0661936875112	9.68644352955585	1.10581018370914	4.76014340327613e-07	5.96842611001778e-05
2R	22063965	22064365	401	*	8.99530730006967	9.5750072134621	8.01098085362582	1.24022895887775	4.77938106380433e-07	5.96842611001778e-05
2L	13024647	13025047	401	*	10.2372495103235	10.8544403763268	9.13600557162044	1.364805712243	4.85040727013136e-07	6.02786120889514e-05
3L	15069728	15070128	401	*	9.2137896710866	9.8240138584204	8.13523697010633	1.33801138652632	5.04216375015051e-07	6.23604146502989e-05
3L	16491438	16491838	401	*	10.4945530477656	11.0910196340677	9.45947992929572	1.29087634404259	5.24370726562108e-07	6.45427604823456e-05
X	11511212	11511612	401	*	10.9118201452998	11.4760817583587	9.97219813759388	1.19213109711416	5.3647554790335e-07	6.57182546181604e-05
2L	11950120	11950520	401	*	10.7333974273319	11.3791535690019	9.53394630801132	1.46911534028279	5.41135396999954e-07	6.59749198475063e-05
3R	31302138	31302538	401	*	10.5864054201674	11.1314764183681	9.69986016660456	1.13827081518297	5.7245617790155e-07	6.94643168703649e-05
3L	3471708	3472108	401	*	8.90076361562292	9.58155863459136	7.56789137311895	1.61358584607342	6.15707450666542e-07	7.43618505558535e-05
2R	20320360	20320760	401	*	13.5439090805515	14.1042928376651	12.6152285086341	1.17625061890874	6.54156068774189e-07	7.86362844355888e-05
X	17507434	17507834	401	*	11.7115413316865	12.2441013896393	10.8582129272598	1.10341570831987	6.58849057127514e-07	7.88320557888618e-05
3L	12302148	12302548	401	*	7.89028135478729	5.87452753856178	8.69987284443137	-2.32736224017207	6.70117007170125e-07	7.98090741178309e-05
3L	5499569	5499969	401	*	8.11475398699052	8.81021314366113	6.72110241517685	1.67621496156782	6.74114930718213e-07	7.99152377544978e-05
2R	7689676	7690076	401	*	10.0251841534746	10.6940570032797	8.73947670565883	1.55535053192431	6.83091190536534e-07	8.06078939291391e-05
3L	18195239	18195639	401	*	11.581724325997	12.2448904360988	10.3179254943765	1.52991169432124	7.04640857755168e-07	8.23359622692994e-05
2L	11410953	11411353	401	*	9.78048110542284	8.82201067806924	10.3513304372953	-1.20407746627829	7.05550272739985e-07	8.23359622692994e-05
2R	7149086	7149486	401	*	10.0758160063978	10.6447234364302	9.12293625587665	1.19830638869538	7.11121048019286e-07	8.23359622692994e-05
3L	3059610	3060010	401	*	12.3535805091214	12.8833251408549	11.5075839018461	1.09483798764675	7.13253996819638e-07	8.23359622692994e-05
X	14970992	14971392	401	*	8.39599415327237	9.11227798311833	6.91021401254624	1.77494660768399	7.1373837069208e-07	8.23359622692994e-05
3R	31263640	31264040	401	*	9.51935390477731	8.16610441331252	10.2051510508194	-1.6292585284795	7.2197277162454e-07	8.29140604912558e-05
3R	17393416	17393816	401	*	11.1354103633266	11.6896610266401	10.2238077835818	1.15699350370768	7.30921363005279e-07	8.35686758369369e-05
3R	15693282	15693682	401	*	11.1847759545671	11.7381588471765	10.2755676813236	1.15291396123169	7.85427726401201e-07	8.93466446684791e-05
3R	24025075	24025475	401	*	10.836736041215	11.3623376020681	10.0014355811691	1.08283864835614	7.88403822730603e-07	8.93466446684791e-05
2L	13348376	13348776	401	*	10.7150208636421	11.324106318288	9.64013313879758	1.3197902341382	8.01065924393467e-07	9.0383425022026e-05
3R	6446656	6447056	401	*	9.42694109250853	7.7514060423321	10.1813583167975	-1.97085032025337	8.06560260198236e-07	9.06059506270726e-05
X	17168608	17169008	401	*	9.28309801915369	9.83875276413951	8.36760987401069	1.15781297440862	8.20897086343425e-07	9.15536231583674e-05
3R	7974565	7974965	401	*	10.9717248956416	10.0493955267896	11.5298393063292	-1.1641464809125	8.2211416713636e-07	9.15536231583674e-05
2R	2118470	2118870	401	*	7.90169555066105	5.60946482020415	8.74635469609517	-2.57565051330813	8.42255564170156e-07	9.33923465011951e-05
X	58645	59045	401	*	10.1420476867906	10.996268851048	7.76285879891372	2.64599633036735	8.79118608094926e-07	9.70614858079055e-05
2R	21369364	21369764	401	*	9.6706813794784	10.239966546056	8.71671642147831	1.19301474900508	9.031328060245e-07	9.92867155341037e-05
3R	19060089	19060489	401	*	11.5385097201593	12.1000674627877	10.6065285765372	1.17051747058699	9.39468856585766e-07	0.000102841856747527
X	7292541	7292941	401	*	10.1205384425939	10.7146465659569	9.09274848368666	1.26452818541106	9.82717455705197e-07	0.000106931124706095
X	9488151	9488551	401	*	10.7991645885577	11.3274751747567	9.9568827112608	1.08473938867653	9.85138058516791e-07	0.000106931124706095
3R	4297452	4297852	401	*	8.31206313807586	8.99039653536011	6.9890886002829	1.57838676570993	1.02032950948508e-06	0.000110285616098755
X	15021938	15022338	401	*	10.1871913975527	10.7112883735365	9.35574822374503	1.07158599809404	1.14905563365358e-06	0.00012367973295288
X	14205532	14205932	401	*	11.1853814966478	11.7535968824054	10.234487084113	1.18277277829081	1.17832260055461e-06	0.000126301453746947
2L	21079407	21079807	401	*	10.5028255472416	11.0117508417306	9.70949433897452	1.03607419574902	1.20552817382566e-06	0.000128681378720602
2L	8005406	8005806	401	*	11.0041336061189	11.6501304582233	9.80381727167338	1.4364796332395	1.23457353549732e-06	0.000130745822288052
2R	19807754	19808154	401	*	8.37287169259742	9.05713749823467	7.02589859859813	1.5949003859919	1.23503342336235e-06	0.000130745822288052
3L	25178	25578	401	*	9.32816048855771	3.37299160029766	10.3164865879609	-4.79880898368255	1.27294836345777e-06	0.000134207363319472
3L	11540500	11540900	401	*	9.23693649419503	9.97319236020997	7.65551740643841	1.84032583906847	1.28876000996184e-06	0.000135319801045993
3L	15273557	15273957	401	*	10.0994366137668	10.6880143088651	9.08853635566504	1.23866427912112	1.30847660336293e-06	0.000136831547241916
2R	6701151	6701551	401	*	12.3787685511642	13.0411772177527	11.1178463061615	1.49499324397679	1.40991501636388e-06	0.0001468423635464
3L	47577	47977	401	*	9.36985765433954	3.37299160029766	10.3585176373385	-4.77343147983849	1.41685225843968e-06	0.00014696985624339
2R	19492614	19493014	401	*	10.409384807622	8.89643292130725	11.1315066884759	-1.76284437521945	1.43999349571701e-06	0.000148770412358715
2L	8707719	8708119	401	*	12.4518439250742	13.0816747762441	11.3082048179444	1.36959750607456	1.45990951322931e-06	0.000150224688911296
2R	7122804	7123204	401	*	9.87924486680997	10.6090491674579	8.32956513286805	1.79839957704363	1.4909835905335e-06	0.000152810967595515
3L	11178679	11179079	401	*	9.20958897482095	9.89996125592601	7.83738303228194	1.60846225307185	1.57002933990159e-06	0.000159772510461926
3R	9589821	9590221	401	*	10.5539137868727	9.53283799929214	11.1458336813765	-1.24189242740487	1.5713292574098e-06	0.000159772510461926
2L	4371810	4372210	401	*	12.0940326901059	12.6833614174875	11.0808541611082	1.23276657814888	1.66917599417927e-06	0.000169053356103393
3R	12335768	12336168	401	*	9.29060585900112	7.45215506516414	10.0733315394586	-2.08257658149689	1.68984769006963e-06	0.000170475811086436
3R	14436137	14436537	401	*	12.473445772214	13.1032795743214	11.3297965765143	1.36261934067121	1.72871221303797e-06	0.00017371531906407
2R	7743082	7743482	401	*	9.90411200739747	9.02090916638604	10.4479419518698	-1.10836786358753	1.79140273462754e-06	0.000179314534429157
2R	6805984	6806384	401	*	8.98193809273005	9.57740636961678	7.94995379218666	1.24847424996117	1.82137002186229e-06	0.000181607534156618
2L	1485993	1486393	401	*	11.2148546426218	11.7436080425267	10.3714271216155	1.07096287721309	1.90935569069522e-06	0.000189645463873107
2R	20297526	20297926	401	*	10.0670862628501	8.42960804621213	10.8143294404603	-1.8705962356912	1.94888354173922e-06	0.000192270880541734
2R	9214088	9214488	401	*	10.8265019004578	9.74517960165737	11.4375841094657	-1.29410098295601	1.95073663056919e-06	0.000192270880541734
2R	13022620	13023020	401	*	9.93509695007039	10.5271598275035	8.91358370925097	1.23455363253504	2.01284124820869e-06	0.000197634889733468
2R	15466564	15466964	401	*	8.96285801087802	9.60171877284586	7.78791385976327	1.38660444247231	2.11327237769663e-06	0.00020670696546101
3L	4534669	4535069	401	*	13.1169264627841	13.812355591281	11.7234026495759	1.61262047123392	2.12200487570143e-06	0.000206774906922042
2L	6087436	6087836	401	*	13.0129138282533	13.5233587691567	12.2158280988124	1.02699493049183	2.2053239044883e-06	0.000214082858275326
3R	21827723	21828123	401	*	10.8337035906271	11.4287550885132	9.8030062393356	1.23946313897306	2.25062705845276e-06	0.000217659327363523
3L	19079924	19080324	401	*	10.4236742539665	11.0365868991443	9.33642014603525	1.29331125824954	2.34583942037769e-06	0.000226017674491446
3R	26722514	26722914	401	*	10.4170154213863	10.9952417992347	9.43703711045009	1.18941497174301	2.37892088708652e-06	0.000228349775448883
X	19015294	19015694	401	*	9.06699468481771	7.93694961696632	9.69282488561648	-1.33304400828569	2.55772672857717e-06	0.000244600446441069
3L	12108231	12108631	401	*	10.2158860782142	10.7664295636798	9.31447449256467	1.11459347695006	2.59620899204042e-06	0.000247361023408296
2L	7975317	7975717	401	*	10.8998465488542	11.3752410817896	10.1860218524035	0.951227993933521	2.74387532231528e-06	0.000260465655596164
3R	21829294	21829694	401	*	10.2318437788319	8.34451880712538	11.0223591139665	-2.08112106322068	2.87758844744906e-06	0.00027215427503907
2L	6012662	6013062	401	*	10.1480263748412	10.7761845710579	9.01009105722957	1.33246233788491	3.01845309060619e-06	0.000284042089534824
3R	23593598	23593998	401	*	7.81213060636449	8.48963552127483	6.49246824659514	1.51498175318456	3.02536569611436e-06	0.000284042089534824
3R	30276039	30276439	401	*	11.1051909349827	11.6727151796556	10.1562755980676	1.15029514981196	3.29753521732576e-06	0.000308469430784382
3L	7150969	7151369	401	*	10.6453497248213	11.1606823464046	9.83609442999346	1.0279595034771	3.3669746455713e-06	0.000313823995497542
3L	5595074	5595474	401	*	10.2349133038545	10.7365745783635	9.4593414275945	0.998973008499382	3.47068182806177e-06	0.000322322346667469
2R	22302480	22302880	401	*	12.0570843045939	12.5383598886141	11.3297587430883	0.95678692558951	3.75454609868013e-06	0.000347430569742972
2R	20844311	20844711	401	*	12.3172566703946	12.8437060258523	11.4797764003385	1.04849212011294	3.8664084016725e-06	0.00035649948434776
3L	17993414	17993814	401	*	10.2265274313325	10.8215844275345	9.19581311197905	1.21876983418694	3.931237296579e-06	0.000361182426623196
2R	19249537	19249937	401	*	10.6352597362368	11.3674519451428	9.07393009477206	1.73491822426507	4.1164746275217e-06	0.000376855194992868
3L	8767016	8767416	401	*	11.576456069558	12.0810930996916	10.7936461745996	0.999883294103197	4.3556715380856e-06	0.00039733918552217
2R	19496289	19496689	401	*	12.2056086007649	11.4673015511342	12.6916099558068	-0.962258093453352	4.48717941197652e-06	0.000407889365275957
X	13317102	13317502	401	*	10.4462424217026	10.9764302676707	9.59909503261382	1.05250943533855	4.55024530753517e-06	0.000412165706113881
2L	1918950	1919350	401	*	8.96250351722625	9.56103179445941	7.92102361207939	1.2225521431608	4.62364799416279e-06	0.00041683876564983
2L	21540733	21541133	401	*	9.43138219881548	7.98832431597183	10.1382115985703	-1.61106389719837	4.64391045589882e-06	0.00041683876564983
2R	13494374	13494774	401	*	11.8742467063063	12.4494077953386	10.9032576305728	1.15833097476388	4.65044609296409e-06	0.00041683876564983
3R	5036756	5037156	401	*	12.0728268498491	12.6901608036036	10.9711119389131	1.27739976845356	4.69304625489916e-06	0.00041919657953917
3R	19599471	19599871	401	*	9.496267520683	8.44170745858115	10.0989676216798	-1.23362437820184	4.78677565179193e-06	0.00042473038710632
X	1921443	1921843	401	*	10.4968317394179	10.9942411130031	9.73151365613036	0.983367613440657	4.78801991295754e-06	0.00042473038710632
X	19319381	19319781	401	*	11.7212594067938	12.3287306320054	10.6515461973394	1.24593697035647	4.87313915495575e-06	0.000430795549007686
2R	9828437	9828837	401	*	10.2944968468017	10.8962169640823	9.24302346542934	1.22829184853764	4.94942415560275e-06	0.000436040878092057
2R	18606943	18607343	401	*	11.7600266856244	12.2602385160971	10.9879618502386	0.987410188460564	5.09619354983402e-06	0.000447438836414608
2L	20958567	20958967	401	*	12.8293271641465	13.4275550749674	11.7887830028105	1.21651317670307	5.18576461543591e-06	0.000453754403850642
2L	2727507	2727907	401	*	11.3217526578931	11.9954522858695	10.0171823565444	1.46626296083122	5.21066745873685e-06	0.000454387865681374
2L	3477025	3477425	401	*	12.2305797199898	12.8359405656465	11.1675949239523	1.23607389122424	5.29228036452627e-06	0.000459945649923778
2R	7628571	7628971	401	*	11.804882073358	12.3149790897508	11.0086571573557	1.00620290993387	5.31732191588974e-06	0.000460566014431864
2R	24311874	24312274	401	*	9.81160321535296	8.77165948582215	10.4096382566777	-1.21515961047175	5.38263582637603e-06	0.00046465874709236
X	1130341	1130741	401	*	10.7750483375471	11.3408146754551	9.83115029609099	1.12873933645163	5.53108555176291e-06	0.000475876842204351
3R	2958901	2959301	401	*	7.04178361517716	7.92444460409962	4.36350000640098	2.66672835088452	5.66572174727033e-06	0.000485835639828431
3L	503708	504108	401	*	10.177144188049	10.6678090446778	9.42788205574166	0.96610044504207	5.77122494259769e-06	0.000493238410791779
2L	10755030	10755430	401	*	10.4877706196511	11.0631987306673	9.516001458434	1.15075785214299	5.87206538809369e-06	0.000500194973869902
X	23473218	23473618	401	*	13.682326391542	12.4189612075198	14.3453784385526	-1.41583067670088	6.17615684639555e-06	0.000524361831265761
X	19611753	19612153	401	*	11.1582924024941	10.465942494457	11.6241676020685	-0.916904951396014	6.54832759704349e-06	0.0005541306823485
3R	18761488	18761888	401	*	9.59908313241375	10.1247665307486	8.76357245502382	1.03245049364017	6.68748403582882e-06	0.000564050907612119
3R	21016481	21016881	401	*	8.58659363583679	7.17767404942781	9.285617835991	-1.55053282788229	6.73229504422991e-06	0.000565974803963446
2L	6533887	6534287	401	*	8.60440601889949	9.18133041541635	7.6282550647835	1.1483673057935	6.88944003042928e-06	0.000577299168673594
3R	14593744	14594144	401	*	10.652484103953	11.2578608085268	9.58944889920509	1.22391367646637	6.9759647395877e-06	0.000582651600408745
2L	14568848	14569248	401	*	8.3607237010544	6.61782665374269	9.1273026476687	-1.84867011675927	7.61730389528324e-06	0.000634159037884017
3L	9377255	9377655	401	*	9.55039142680965	10.1245657413252	8.58228023815762	1.13244361346928	8.75018110409993e-06	0.000726123899687002
X	18317164	18317564	401	*	9.50952036901997	10.0534747355573	8.62598291242002	1.06214060929381	9.04154491226045e-06	0.000747889848449839
2L	9712164	9712564	401	*	9.6292502011566	8.87734073481013	10.1210344611998	-0.95746756480997	9.14272969084788e-06	0.00075383564518289
2R	11191723	11192123	401	*	12.4605492324983	13.0414477035246	11.4726730802683	1.14650522619805	9.27424847688509e-06	0.000762236556127376
3R	23136810	23137210	401	*	11.7182797795171	12.2890444066961	10.7600538241205	1.12028228183478	9.64254215812368e-06	0.000789982156107425
3L	15090172	15090572	401	*	10.0347182605745	10.5253050240553	9.28564055702138	0.953971636936184	9.71620275505773e-06	0.000793489891663048
2L	18883814	18884214	401	*	8.02354583432357	8.78664017022454	6.30033179543112	1.79670338521899	1.01246666156211e-05	0.000824231166730547
X	13760591	13760991	401	*	9.46080925504002	10.0061762694679	8.57346519838912	1.05995896672827	1.05314092475706e-05	0.000854638810390387
X	14623256	14623656	401	*	10.4328845486709	10.9716262111878	9.56327540332275	1.0441575041508	1.11229288078179e-05	0.000899802967236211
X	10258643	10259043	401	*	10.5717143854107	11.0451616411121	9.86232024616652	0.919585340164178	1.11997234333149e-05	0.000903175189097257
3L	14448328	14448728	401	*	10.6483223312575	11.2911339065607	9.45940185689809	1.30826858109808	1.15806106628258e-05	0.000928204513127831
X	17352829	17353229	401	*	8.33748714477805	9.0292375198258	6.95951018311832	1.47595071384934	1.1582260397047e-05	0.000928204513127831
3L	16478054	16478454	401	*	10.3046864287131	10.7940036044274	9.55860234864327	0.94721205749609	1.16523060891039e-05	0.000930917932118629
3L	2581532	2581932	401	*	8.82662921890785	9.40019545829881	7.86028762384799	1.11851563606706	1.17747842085372e-05	0.000937790476051451
2L	14470468	14470868	401	*	12.33245954126	11.5498376224757	12.8370195551115	-0.974477436160348	1.19629886224509e-05	0.00094971323980665
2L	7039454	7039854	401	*	12.0078349364273	12.4910668537368	11.2759778495347	0.935403236678102	1.19983208138838e-05	0.00094971323980665
2L	21245691	21246091	401	*	10.063846075425	10.5211168650091	9.39051663261552	0.888993979440149	1.23772363372162e-05	0.000976700628143821
3R	14593060	14593460	401	*	8.10532994375413	8.74830403325779	6.91583082845314	1.30356444750072	1.24570446695185e-05	0.000979992275606616
2R	14502965	14503365	401	*	9.99631165702632	8.81639168863597	10.6365846100136	-1.29566223765872	1.26407478487841e-05	0.000991412312225521
2L	6279656	6280056	401	*	10.3532932667802	10.9883859129479	9.19151903494672	1.27491781233651	1.36083468957718e-05	0.00106131178635502
2R	24588979	24589379	401	*	8.34546330178628	8.97390866121328	7.20655082297339	1.25542807366382	1.36144952185483e-05	0.00106131178635502
3R	30390627	30391027	401	*	9.87065751857605	10.3522071638574	9.14269836539581	0.92800233218803	1.42784249182033e-05	0.00110672516904118
X	21523639	21524039	401	*	9.34413037680399	9.98968815314831	8.1453917681807	1.30365304650198	1.42831003351476e-05	0.00110672516904118
