"","seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"143","chr2L",2899199,2899199,1,"*","SRR21146074_vs_SRR21146077_peak_143",1.32066,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",1,2890171,2953077,62907,1,"FBgn0041111","FBtr0290041",9028
"144","chr2L",2901315,2901315,1,"*","SRR21146074_vs_SRR21146077_peak_144",2.89838,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",1,2890171,2953077,62907,1,"FBgn0041111","FBtr0290041",11144
"145","chr2L",2925890,2925890,1,"*","SRR21146074_vs_SRR21146077_peak_145",2.09441,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",1,2946563,2952511,5949,1,"FBgn0041111","FBtr0290038",-20673
"146","chr2L",2926296,2926296,1,"*","SRR21146074_vs_SRR21146077_peak_146",6.26802,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",1,2946563,2952511,5949,1,"FBgn0041111","FBtr0290038",-20267
"147","chr2L",2940579,2940579,1,"*","SRR21146074_vs_SRR21146077_peak_147",4.77344,"Intron (FBtr0077632/FBgn0041111, intron 3 of 12)",1,2946563,2952511,5949,1,"FBgn0041111","FBtr0290038",-5984
"148","chr2L",3042231,3042231,1,"*","SRR21146074_vs_SRR21146077_peak_148",7.37238,"Promoter (<=1kb)",1,3042551,3043593,1043,1,"FBgn0031501","FBtr0335385",-320
"149","chr2L",3042397,3042397,1,"*","SRR21146074_vs_SRR21146077_peak_149",4.61967,"Promoter (<=1kb)",1,3042551,3043593,1043,1,"FBgn0031501","FBtr0335385",-154
"150","chr2L",3057495,3057495,1,"*","SRR21146074_vs_SRR21146077_peak_150",3.22511,"Promoter (<=1kb)",1,3056989,3068177,11189,1,"FBgn0283427","FBtr0335387",506
"151","chr2L",3058287,3058287,1,"*","SRR21146074_vs_SRR21146077_peak_151",1.32066,"Promoter (1-2kb)",1,3056989,3068177,11189,1,"FBgn0283427","FBtr0335387",1298
"152","chr2L",3059158,3059158,1,"*","SRR21146074_vs_SRR21146077_peak_152",2.65303,"Promoter (2-3kb)",1,3056989,3068177,11189,1,"FBgn0283427","FBtr0335387",2169
"153","chr2L",3059326,3059326,1,"*","SRR21146074_vs_SRR21146077_peak_153",2.06026,"Promoter (2-3kb)",1,3056989,3068177,11189,1,"FBgn0283427","FBtr0335387",2337
"154","chr2L",3081704,3081704,1,"*","SRR21146074_vs_SRR21146077_peak_154",1.5948,"Intron (FBtr0329906/FBgn0015600, intron 1 of 5)",1,3068345,3086491,18147,2,"FBgn0015600","FBtr0329906",4787
"155","chr2L",3124207,3124207,1,"*","SRR21146074_vs_SRR21146077_peak_155",1.99222,"Exon (FBtr0077662/FBgn0015600, exon 3 of 11)",1,3128635,3129489,855,1,"FBgn0031504","FBtr0077661",-4428
"156","chr2L",3153101,3153101,1,"*","SRR21146074_vs_SRR21146077_peak_156",1.54539,"Promoter (<=1kb)",1,3146056,3152753,6698,2,"FBgn0011648","FBtr0332372",-348
"157","chr2L",3157407,3157407,1,"*","SRR21146074_vs_SRR21146077_peak_157",2.6805,"Promoter (2-3kb)",1,3146452,3159643,13192,2,"FBgn0011648","FBtr0077616",2236
"158","chr2L",3227970,3227970,1,"*","SRR21146074_vs_SRR21146077_peak_158",2.6805,"Distal Intergenic",1,3210515,3211156,642,1,"FBgn0266875","FBtr0345729",17455
"159","chr2L",3244822,3244822,1,"*","SRR21146074_vs_SRR21146077_peak_159",4.68301,"Distal Intergenic",1,3260973,3261281,309,2,"FBgn0266876","FBtr0345731",16459
"160","chr2L",3293616,3293616,1,"*","SRR21146074_vs_SRR21146077_peak_160",2.53037,"Promoter (1-2kb)",1,3291245,3294706,3462,2,"FBgn0031515","FBtr0077605",1090
"161","chr2L",3301368,3301368,1,"*","SRR21146074_vs_SRR21146077_peak_161",1.99222,"Promoter (1-2kb)",1,3294926,3303130,8205,2,"FBgn0031516","FBtr0077604",1762
"162","chr2L",3303100,3303100,1,"*","SRR21146074_vs_SRR21146077_peak_162",6.26802,"Promoter (<=1kb)",1,3294926,3303130,8205,2,"FBgn0031516","FBtr0077604",30
"163","chr2L",3303489,3303489,1,"*","SRR21146074_vs_SRR21146077_peak_163",3.37855,"Promoter (<=1kb)",1,3294926,3303130,8205,2,"FBgn0031516","FBtr0077604",-359
"164","chr2L",3303586,3303586,1,"*","SRR21146074_vs_SRR21146077_peak_164",4.77344,"Promoter (<=1kb)",1,3294926,3303130,8205,2,"FBgn0031516","FBtr0077604",-456
"165","chr2L",3310139,3310139,1,"*","SRR21146074_vs_SRR21146077_peak_165",3.12594,"Promoter (<=1kb)",1,3309222,3311682,2461,1,"FBgn0031517","FBtr0077580",917
"166","chr2L",3325171,3325171,1,"*","SRR21146074_vs_SRR21146077_peak_166",4.45351,"Promoter (<=1kb)",1,3324237,3326637,2401,1,"FBgn0053281","FBtr0077584",934
"167","chr2L",3345850,3345850,1,"*","SRR21146074_vs_SRR21146077_peak_167",2.57233,"Intron (FBtr0089979/FBgn0020445, intron 2 of 8)",1,3334875,3354829,19955,2,"FBgn0020445","FBtr0089979",8979
"168","chr2L",3351967,3351967,1,"*","SRR21146074_vs_SRR21146077_peak_168",6.99267,"Promoter (2-3kb)",1,3334875,3354829,19955,2,"FBgn0020445","FBtr0089979",2862
"169","chr2L",3357855,3357855,1,"*","SRR21146074_vs_SRR21146077_peak_169",4.77344,"Promoter (<=1kb)",1,3357646,3358618,973,1,"FBgn0031526","FBtr0077588",209
"170","chr2L",3478337,3478337,1,"*","SRR21146074_vs_SRR21146077_peak_170",8.32003,"Promoter (<=1kb)",1,3478434,3479612,1179,1,"FBgn0261560","FBtr0077524",-97
"171","chr2L",3479053,3479053,1,"*","SRR21146074_vs_SRR21146077_peak_171",1.32066,"Promoter (<=1kb)",1,3478522,3479612,1091,1,"FBgn0261560","FBtr0345289",531
"172","chr2L",3507385,3507385,1,"*","SRR21146074_vs_SRR21146077_peak_172",2.6805,"Promoter (<=1kb)",1,3501048,3507218,6171,2,"FBgn0014396","FBtr0333254",-167
"173","chr2L",3508170,3508170,1,"*","SRR21146074_vs_SRR21146077_peak_173",1.99222,"Promoter (<=1kb)",1,3493986,3508119,14134,2,"FBgn0014396","FBtr0333258",-51
"174","chr2L",3508750,3508750,1,"*","SRR21146074_vs_SRR21146077_peak_174",1.32066,"Promoter (<=1kb)",1,3508598,3509036,439,1,"FBgn0266837","FBtr0345565",152
"175","chr2L",3508837,3508837,1,"*","SRR21146074_vs_SRR21146077_peak_175",1.33403,"Promoter (<=1kb)",1,3508598,3509036,439,1,"FBgn0266837","FBtr0345565",239
"176","chr2L",3523239,3523239,1,"*","SRR21146074_vs_SRR21146077_peak_176",2.09441,"Promoter (<=1kb)",1,3522521,3524056,1536,2,"FBgn0031547","FBtr0077560",817
"177","chr2L",3574023,3574023,1,"*","SRR21146074_vs_SRR21146077_peak_177",2.31712,"Promoter (1-2kb)",1,3575350,3575806,457,1,"FBgn0264370","FBtr0332221",-1327
"178","chr2L",3581161,3581161,1,"*","SRR21146074_vs_SRR21146077_peak_178",2.01553,"Promoter (<=1kb)",1,3578013,3580769,2757,2,"FBgn0004892","FBtr0077558",-392
"179","chr2L",3629421,3629421,1,"*","SRR21146074_vs_SRR21146077_peak_179",6.17856,"Promoter (2-3kb)",1,3622074,3632154,10081,2,"FBgn0000721","FBtr0089306",2733
"180","chr2L",3638965,3638965,1,"*","SRR21146074_vs_SRR21146077_peak_180",2.22649,"Promoter (<=1kb)",1,3622074,3639920,17847,2,"FBgn0000721","FBtr0446099",955
"181","chr2L",3713744,3713744,1,"*","SRR21146074_vs_SRR21146077_peak_181",4.39176,"Promoter (<=1kb)",1,3713360,3716810,3451,1,"FBgn0031566","FBtr0077537",384
"182","chr2L",3771548,3771548,1,"*","SRR21146074_vs_SRR21146077_peak_182",3.3809,"Promoter (<=1kb)",1,3771700,3784121,12422,1,"FBgn0004893","FBtr0077490",-152
"183","chr2L",3778705,3778705,1,"*","SRR21146074_vs_SRR21146077_peak_183",4.52265,"Promoter (<=1kb)",1,3778938,3784121,5184,1,"FBgn0004893","FBtr0077493",-233
"184","chr2L",3780378,3780378,1,"*","SRR21146074_vs_SRR21146077_peak_184",1.99222,"Promoter (1-2kb)",1,3778938,3784121,5184,1,"FBgn0004893","FBtr0077493",1440
"185","chr2L",3780971,3780971,1,"*","SRR21146074_vs_SRR21146077_peak_185",2.88143,"Promoter (2-3kb)",1,3778938,3784121,5184,1,"FBgn0004893","FBtr0077493",2033
"186","chr2L",3786775,3786775,1,"*","SRR21146074_vs_SRR21146077_peak_186",6.34566,"Promoter (<=1kb)",1,3787167,3802726,15560,1,"FBgn0031571","FBtr0077496",-392
"187","chr2L",3786952,3786952,1,"*","SRR21146074_vs_SRR21146077_peak_187",2.56581,"Promoter (<=1kb)",1,3787167,3802726,15560,1,"FBgn0031571","FBtr0077496",-215
"188","chr2L",3791156,3791156,1,"*","SRR21146074_vs_SRR21146077_peak_188",2.35251,"Promoter (1-2kb)",1,3789986,3802726,12741,1,"FBgn0031571","FBtr0307052",1170
"189","chr2L",3791299,3791299,1,"*","SRR21146074_vs_SRR21146077_peak_189",4.10844,"Promoter (1-2kb)",1,3789986,3802726,12741,1,"FBgn0031571","FBtr0307052",1313
"190","chr2L",4004286,4004286,1,"*","SRR21146074_vs_SRR21146077_peak_190",2.77093,"Promoter (<=1kb)",1,4004080,4004480,401,1,"FBgn0085205","FBtr0112367",206
"191","chr2L",4005219,4005219,1,"*","SRR21146074_vs_SRR21146077_peak_191",1.99222,"Promoter (<=1kb)",1,4004984,4005670,687,1,"FBgn0031579","FBtr0077505",235
"192","chr2L",4007738,4007738,1,"*","SRR21146074_vs_SRR21146077_peak_192",3.29812,"Promoter (<=1kb)",1,4007690,4007984,295,1,"FBgn0264295","FBtr0331498",48
"193","chr2L",4007894,4007894,1,"*","SRR21146074_vs_SRR21146077_peak_193",1.32066,"Promoter (<=1kb)",1,4007690,4007984,295,1,"FBgn0264295","FBtr0331498",204
"194","chr2L",4029937,4029937,1,"*","SRR21146074_vs_SRR21146077_peak_194",3.37855,"Promoter (1-2kb)",1,4031377,4114436,83060,1,"FBgn0000547","FBtr0077465",-1440
"195","chr2L",4084132,4084132,1,"*","SRR21146074_vs_SRR21146077_peak_195",3.37855,"Promoter (1-2kb)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",-1758
"196","chr2L",4184098,4184098,1,"*","SRR21146074_vs_SRR21146077_peak_196",2.8913,"Promoter (1-2kb)",1,4185401,4186187,787,1,"FBgn0264866","FBtr0334786",-1303
"197","chr2L",4184474,4184474,1,"*","SRR21146074_vs_SRR21146077_peak_197",6.82446,"Promoter (<=1kb)",1,4185401,4186187,787,1,"FBgn0264866","FBtr0334786",-927
"198","chr2L",4184889,4184889,1,"*","SRR21146074_vs_SRR21146077_peak_198",4.54264,"Promoter (<=1kb)",1,4185401,4186187,787,1,"FBgn0264866","FBtr0334786",-512
"199","chr2L",4197627,4197627,1,"*","SRR21146074_vs_SRR21146077_peak_199",1.33403,"Promoter (<=1kb)",1,4189526,4197380,7855,2,"FBgn0031589","FBtr0113020",-247
"200","chr2L",4288441,4288441,1,"*","SRR21146074_vs_SRR21146077_peak_200",2.09441,"Intron (FBtr0089268/FBgn0010473, intron 2 of 6)",1,4284250,4321233,36984,1,"FBgn0010473","FBtr0301864",4191
"201","chr2L",4297358,4297358,1,"*","SRR21146074_vs_SRR21146077_peak_201",9.29684,"Intron (FBtr0089268/FBgn0010473, intron 3 of 6)",1,4284250,4321233,36984,1,"FBgn0010473","FBtr0301864",13108
"202","chr2L",4333558,4333558,1,"*","SRR21146074_vs_SRR21146077_peak_202",7.12071,"Promoter (<=1kb)",1,4333913,4345411,11499,1,"FBgn0020762","FBtr0077426",-355
"203","chr2L",4336053,4336053,1,"*","SRR21146074_vs_SRR21146077_peak_203",5.91264,"Promoter (2-3kb)",1,4333913,4345776,11864,1,"FBgn0020762","FBtr0112899",2140
"204","chr2L",4336224,4336224,1,"*","SRR21146074_vs_SRR21146077_peak_204",3.44332,"Promoter (2-3kb)",1,4333913,4345776,11864,1,"FBgn0020762","FBtr0112899",2311
"205","chr2L",4347550,4347550,1,"*","SRR21146074_vs_SRR21146077_peak_205",1.85559,"Promoter (<=1kb)",1,4347501,4347954,454,1,"FBgn0265908","FBtr0342832",49
"206","chr2L",4372356,4372356,1,"*","SRR21146074_vs_SRR21146077_peak_206",5.18379,"Promoter (<=1kb)",1,4371990,4380716,8727,1,"FBgn0026319","FBtr0077429",366
"207","chr2L",4378313,4378313,1,"*","SRR21146074_vs_SRR21146077_peak_207",5.2061,"Intron (FBtr0334401/FBgn0026319, intron 2 of 2)",1,4380722,4382661,1940,2,"FBgn0031597","FBtr0077464",4348
"208","chr2L",4388054,4388054,1,"*","SRR21146074_vs_SRR21146077_peak_208",1.85312,"Promoter (<=1kb)",1,4388327,4392778,4452,1,"FBgn0027560","FBtr0077431",-273
"209","chr2L",4427719,4427719,1,"*","SRR21146074_vs_SRR21146077_peak_209",2.32184,"Intron (FBtr0331436/FBgn0031602, intron 1 of 3)",1,4433908,4435057,1150,1,"FBgn0085206","FBtr0112368",-6189
"210","chr2L",4428230,4428230,1,"*","SRR21146074_vs_SRR21146077_peak_210",2.6805,"Intron (FBtr0331436/FBgn0031602, intron 1 of 3)",1,4433908,4435057,1150,1,"FBgn0085206","FBtr0112368",-5678
"211","chr2L",4792525,4792525,1,"*","SRR21146074_vs_SRR21146077_peak_211",1.77642,"Promoter (1-2kb)",1,4734592,4794044,59453,2,"FBgn0031627","FBtr0077418",1519
"212","chr2L",4814634,4814634,1,"*","SRR21146074_vs_SRR21146077_peak_212",2.09441,"Promoter (1-2kb)",1,4813009,4815891,2883,1,"FBgn0031630","FBtr0077383",1625
"213","chr2L",4829156,4829156,1,"*","SRR21146074_vs_SRR21146077_peak_213",5.75641,"Promoter (<=1kb)",1,4829980,4830039,60,2,"FBgn0263575","FBtr0309734",883
"214","chr2L",4839102,4839102,1,"*","SRR21146074_vs_SRR21146077_peak_214",2.6805,"Promoter (<=1kb)",1,4838462,4841465,3004,1,"FBgn0031636","FBtr0332476",640
"215","chr2L",4900408,4900408,1,"*","SRR21146074_vs_SRR21146077_peak_215",5.34043,"Intron (FBtr0336832/FBgn0031645, intron 2 of 6)",1,4903865,4906762,2898,2,"FBgn0031646","FBtr0077402",6354
"216","chr2L",4901005,4901005,1,"*","SRR21146074_vs_SRR21146077_peak_216",1.99222,"Intron (FBtr0336832/FBgn0031645, intron 2 of 6)",1,4903865,4906762,2898,2,"FBgn0031646","FBtr0077402",5757
"217","chr2L",4901274,4901274,1,"*","SRR21146074_vs_SRR21146077_peak_217",4.33769,"Intron (FBtr0336832/FBgn0031645, intron 2 of 6)",1,4903865,4906762,2898,2,"FBgn0031646","FBtr0077402",5488
"218","chr2L",4935246,4935246,1,"*","SRR21146074_vs_SRR21146077_peak_218",3.37855,"Promoter (1-2kb)",1,4933047,4936450,3404,2,"FBgn0031649","FBtr0077394",1204
"219","chr2L",4955568,4955568,1,"*","SRR21146074_vs_SRR21146077_peak_219",2.48733,"Promoter (<=1kb)",1,4955509,4958292,2784,1,"FBgn0031655","FBtr0078992",59
"220","chr2L",4977154,4977154,1,"*","SRR21146074_vs_SRR21146077_peak_220",1.99222,"Promoter (<=1kb)",1,4975300,4977023,1724,2,"FBgn0031661","FBtr0079049",-131
"221","chr2L",5002828,5002828,1,"*","SRR21146074_vs_SRR21146077_peak_221",2.09441,"Promoter (2-3kb)",1,4993641,5004928,11288,2,"FBgn0053113","FBtr0079040",2100
"222","chr2L",5043758,5043758,1,"*","SRR21146074_vs_SRR21146077_peak_222",3.29812,"Promoter (<=1kb)",1,5040648,5044008,3361,2,"FBgn0031673","FBtr0079033",250
"223","chr2L",5046609,5046609,1,"*","SRR21146074_vs_SRR21146077_peak_223",4.15748,"Promoter (1-2kb)",1,5045397,5048365,2969,1,"FBgn0264743","FBtr0334126",1212
"224","chr2L",5050955,5050955,1,"*","SRR21146074_vs_SRR21146077_peak_224",2.09441,"Promoter (<=1kb)",1,5047818,5050975,3158,2,"FBgn0031675","FBtr0079032",20
"225","chr2L",5052765,5052765,1,"*","SRR21146074_vs_SRR21146077_peak_225",3.35866,"Promoter (<=1kb)",1,5051193,5052780,1588,2,"FBgn0022023","FBtr0079031",15
"226","chr2L",5063339,5063339,1,"*","SRR21146074_vs_SRR21146077_peak_226",8.81817,"Promoter (<=1kb)",1,5062636,5063442,807,2,"FBgn0264368","FBtr0332216",103
"227","chr2L",5095031,5095031,1,"*","SRR21146074_vs_SRR21146077_peak_227",5.59212,"Promoter (1-2kb)",1,5094012,5095439,1428,1,"FBgn0031682","FBtr0079018",1019
"228","chr2L",5095546,5095546,1,"*","SRR21146074_vs_SRR21146077_peak_228",2.6805,"Promoter (<=1kb)",1,5096227,5098613,2387,1,"FBgn0031683","FBtr0079019",-681
"229","chr2L",5096543,5096543,1,"*","SRR21146074_vs_SRR21146077_peak_229",2.31712,"Promoter (<=1kb)",1,5096371,5099294,2924,1,"FBgn0031683","FBtr0329983",172
"230","chr2L",5110498,5110498,1,"*","SRR21146074_vs_SRR21146077_peak_230",3.51755,"Promoter (1-2kb)",1,5108814,5158263,49450,1,"FBgn0261836","FBtr0303383",1684
"231","chr2L",5110697,5110697,1,"*","SRR21146074_vs_SRR21146077_peak_231",1.47563,"Promoter (1-2kb)",1,5108814,5158263,49450,1,"FBgn0261836","FBtr0303383",1883
"232","chr2L",5210689,5210689,1,"*","SRR21146074_vs_SRR21146077_peak_232",2.63466,"Promoter (<=1kb)",1,5210460,5212445,1986,1,"FBgn0031689","FBtr0079062",229
"233","chr2L",5210971,5210971,1,"*","SRR21146074_vs_SRR21146077_peak_233",5.09155,"Promoter (<=1kb)",1,5210460,5212445,1986,1,"FBgn0031689","FBtr0079062",511
"234","chr2L",5237180,5237180,1,"*","SRR21146074_vs_SRR21146077_peak_234",2.6805,"Promoter (<=1kb)",1,5219000,5237362,18363,2,"FBgn0003716","FBtr0079089",182
"235","chr2L",5237385,5237385,1,"*","SRR21146074_vs_SRR21146077_peak_235",2.86987,"Promoter (<=1kb)",1,5219000,5237362,18363,2,"FBgn0003716","FBtr0079089",-23
"236","chr2L",5276063,5276063,1,"*","SRR21146074_vs_SRR21146077_peak_236",4.57729,"Promoter (1-2kb)",1,5271728,5277341,5614,2,"FBgn0000228","FBtr0079085",1278
"237","chr2L",5285681,5285681,1,"*","SRR21146074_vs_SRR21146077_peak_237",9.83905,"Promoter (2-3kb)",1,5287848,5288361,514,1,"FBgn0265955","FBtr0342935",-2167
"238","chr2L",5288910,5288910,1,"*","SRR21146074_vs_SRR21146077_peak_238",5.21195,"Promoter (<=1kb)",1,5288944,5310996,22053,1,"FBgn0016076","FBtr0342936",-34
"239","chr2L",5293289,5293289,1,"*","SRR21146074_vs_SRR21146077_peak_239",1.99222,"Intron (FBtr0342936/FBgn0016076, intron 1 of 2)",1,5288944,5310996,22053,1,"FBgn0016076","FBtr0342936",4345
"240","chr2L",5305067,5305067,1,"*","SRR21146074_vs_SRR21146077_peak_240",1.32066,"Promoter (<=1kb)",1,5305650,5310610,4961,1,"FBgn0016076","FBtr0300020",-583
"241","chr2L",5306594,5306594,1,"*","SRR21146074_vs_SRR21146077_peak_241",2.65303,"Promoter (<=1kb)",1,5305650,5311223,5574,1,"FBgn0016076","FBtr0346579",944
"242","chr2L",5306814,5306814,1,"*","SRR21146074_vs_SRR21146077_peak_242",1.4719,"Promoter (1-2kb)",1,5305650,5311223,5574,1,"FBgn0016076","FBtr0346579",1164
"243","chr2L",5333867,5333867,1,"*","SRR21146074_vs_SRR21146077_peak_243",4.44392,"Promoter (2-3kb)",1,5330470,5336170,5701,2,"FBgn0031702","FBtr0079079",2303
"244","chr2L",5410420,5410420,1,"*","SRR21146074_vs_SRR21146077_peak_244",5.87532,"Intron (FBtr0079076/FBgn0016660, intron 3 of 5)",1,5404633,5416593,11961,1,"FBgn0016660","FBtr0343225",5787
"245","chr2L",5435303,5435303,1,"*","SRR21146074_vs_SRR21146077_peak_245",2.01553,"Promoter (1-2kb)",1,5433676,5434236,561,2,"FBgn0263868","FBtr0343259",-1067
"246","chr2L",5520771,5520771,1,"*","SRR21146074_vs_SRR21146077_peak_246",1.32066,"Promoter (<=1kb)",1,5520260,5521382,1123,1,"FBgn0000318","FBtr0079095",511
"247","chr2L",5520999,5520999,1,"*","SRR21146074_vs_SRR21146077_peak_247",2.89267,"Promoter (<=1kb)",1,5520260,5521382,1123,1,"FBgn0000318","FBtr0079095",739
"248","chr2L",5550215,5550215,1,"*","SRR21146074_vs_SRR21146077_peak_248",7.82175,"Promoter (<=1kb)",1,5549709,5550835,1127,2,"FBgn0031718","FBtr0114511",620
"249","chr2L",5805771,5805771,1,"*","SRR21146074_vs_SRR21146077_peak_249",2.65303,"Promoter (<=1kb)",1,5805395,5809063,3669,1,"FBgn0031741","FBtr0342609",376
"250","chr2L",5823812,5823812,1,"*","SRR21146074_vs_SRR21146077_peak_250",5.66658,"Promoter (<=1kb)",1,5824004,5856767,32764,1,"FBgn0085410","FBtr0330222",-192
"251","chr2L",5824011,5824011,1,"*","SRR21146074_vs_SRR21146077_peak_251",3.56652,"Promoter (<=1kb)",1,5824004,5856767,32764,1,"FBgn0085410","FBtr0342612",7
"252","chr2L",5944659,5944659,1,"*","SRR21146074_vs_SRR21146077_peak_252",3.10766,"Promoter (<=1kb)",1,5943965,5948843,4879,1,"FBgn0001128","FBtr0079147",694
"253","chr2L",5961575,5961575,1,"*","SRR21146074_vs_SRR21146077_peak_253",1.99222,"Promoter (1-2kb)",1,5959700,5960340,641,2,"FBgn0003979","FBtr0079239",-1235
"254","chr2L",5971242,5971242,1,"*","SRR21146074_vs_SRR21146077_peak_254",1.99222,"Promoter (<=1kb)",1,5969859,5971025,1167,2,"FBgn0263442","FBtr0309287",-217
"255","chr2L",5973804,5973804,1,"*","SRR21146074_vs_SRR21146077_peak_255",4.16366,"Promoter (2-3kb)",1,5969859,5971025,1167,2,"FBgn0263442","FBtr0309287",-2779
"256","chr2L",5973891,5973891,1,"*","SRR21146074_vs_SRR21146077_peak_256",4.04361,"Promoter (2-3kb)",1,5969859,5971025,1167,2,"FBgn0263442","FBtr0309287",-2866
"257","chr2L",5978689,5978689,1,"*","SRR21146074_vs_SRR21146077_peak_257",1.32066,"Promoter (1-2kb)",1,5972900,5980101,7202,2,"FBgn0000308","FBtr0079235",1412
"258","chr2L",5982797,5982797,1,"*","SRR21146074_vs_SRR21146077_peak_258",1.7811,"Promoter (<=1kb)",1,5982594,5985793,3200,1,"FBgn0001942","FBtr0331201",203
"259","chr2L",5988320,5988320,1,"*","SRR21146074_vs_SRR21146077_peak_259",1.4719,"Promoter (1-2kb)",1,5987078,5988854,1777,1,"FBgn0001941","FBtr0332599",1242
"260","chr2L",5994988,5994988,1,"*","SRR21146074_vs_SRR21146077_peak_260",2.52475,"Promoter (1-2kb)",1,5990441,5996785,6345,2,"FBgn0031759","FBtr0079232",1797
"261","chr2L",5996588,5996588,1,"*","SRR21146074_vs_SRR21146077_peak_261",3.06733,"Promoter (<=1kb)",1,5990441,5996785,6345,2,"FBgn0031759","FBtr0079232",197
"262","chr2L",5996724,5996724,1,"*","SRR21146074_vs_SRR21146077_peak_262",2.20881,"Promoter (<=1kb)",1,5990441,5996785,6345,2,"FBgn0031759","FBtr0079232",61
"263","chr2L",6045965,6045965,1,"*","SRR21146074_vs_SRR21146077_peak_263",4.48373,"Promoter (<=1kb)",1,6041181,6045967,4787,2,"FBgn0000052","FBtr0079219",2
"264","chr2L",6047764,6047764,1,"*","SRR21146074_vs_SRR21146077_peak_264",4.33769,"Promoter (<=1kb)",1,6046516,6047934,1419,2,"FBgn0029161","FBtr0343130",170
"265","chr2L",6068974,6068974,1,"*","SRR21146074_vs_SRR21146077_peak_265",2.93774,"Promoter (<=1kb)",1,6069079,6069838,760,1,"FBgn0031776","FBtr0079191",-105
"266","chr2L",6078808,6078808,1,"*","SRR21146074_vs_SRR21146077_peak_266",1.54539,"Promoter (<=1kb)",1,6078453,6079736,1284,1,"FBgn0031778","FBtr0308942",355
"267","chr2L",6081566,6081566,1,"*","SRR21146074_vs_SRR21146077_peak_267",1.32066,"Promoter (1-2kb)",1,6082603,6096498,13896,1,"FBgn0266450","FBtr0344437",-1037
"268","chr2L",6082416,6082416,1,"*","SRR21146074_vs_SRR21146077_peak_268",5.83006,"Promoter (<=1kb)",1,6082603,6096498,13896,1,"FBgn0266450","FBtr0344437",-187
"269","chr2L",6088409,6088409,1,"*","SRR21146074_vs_SRR21146077_peak_269",5.15492,"Intron (FBtr0344437/FBgn0266450, intron 1 of 3)",1,6091412,6096498,5087,1,"FBgn0266445","FBtr0344439",-3003
"270","chr2L",6088729,6088729,1,"*","SRR21146074_vs_SRR21146077_peak_270",2.53037,"Promoter (2-3kb)",1,6091412,6096498,5087,1,"FBgn0266445","FBtr0344439",-2683
"271","chr2L",6089523,6089523,1,"*","SRR21146074_vs_SRR21146077_peak_271",1.70213,"Promoter (1-2kb)",1,6091412,6096498,5087,1,"FBgn0266445","FBtr0344439",-1889
"272","chr2L",6098982,6098982,1,"*","SRR21146074_vs_SRR21146077_peak_272",1.99222,"Promoter (<=1kb)",1,6096698,6098966,2269,2,"FBgn0031779","FBtr0079212",-16
"273","chr2L",6107671,6107671,1,"*","SRR21146074_vs_SRR21146077_peak_273",1.99222,"Promoter (1-2kb)",1,6109667,6123899,14233,1,"FBgn0266521","FBtr0079198",-1996
"274","chr2L",6178903,6178903,1,"*","SRR21146074_vs_SRR21146077_peak_274",2.39994,"Promoter (<=1kb)",1,6179133,6209477,30345,1,"FBgn0085409","FBtr0112617",-230
"275","chr2L",6199394,6199394,1,"*","SRR21146074_vs_SRR21146077_peak_275",8.26018,"Intron (FBtr0112617/FBgn0085409, intron 5 of 12)",1,6179133,6211114,31982,1,"FBgn0085409","FBtr0329980",20261
"276","chr2L",6199892,6199892,1,"*","SRR21146074_vs_SRR21146077_peak_276",4.45351,"Intron (FBtr0112617/FBgn0085409, intron 5 of 12)",1,6179133,6211114,31982,1,"FBgn0085409","FBtr0329980",20759
"277","chr2L",6253074,6253074,1,"*","SRR21146074_vs_SRR21146077_peak_277",5.41466,"Promoter (<=1kb)",1,6253123,6291684,38562,1,"FBgn0053531","FBtr0340169",-49
