name,chrom,chromStart,chromEnd,score,strand,signalValue,pValue,qValue,peak,annotation,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,gene,gene_start,gene_end
SRR21146075_vs_SRR21146078_peak_126,2L,2755284,2755423,32,.,5.31569,7.19041,3.21954,85,Promoter (2-3kb),2753233,2756663,3431,FBgn0031453,FBtr0077714,2137,Bacc,2752445.0,2757975.0
SRR21146075_vs_SRR21146078_peak_127,2L,2755488,2755542,17,.,4.08839,4.98931,1.72568,2,Promoter (2-3kb),2753233,2756663,3431,FBgn0031453,FBtr0077714,2258,Bacc,2752445.0,2757975.0
SRR21146075_vs_SRR21146078_peak_128,2L,2758441,2758546,30,.,5.43404,6.95302,3.03554,55,Promoter (<=1kb),2757940,2758176,237,FBgn0265997,FBtr0343107,-321,HemK2,2758427.0,2759677.0
SRR21146075_vs_SRR21146078_peak_129,2L,2765322,2765383,23,.,4.84734,5.75415,2.32013,52,Promoter (<=1kb),2763416,2765665,2250,FBgn0031457,FBtr0335129,290,Snx21,2763416.0,2765665.0
SRR21146075_vs_SRR21146078_peak_130,2L,2768224,2768271,13,.,4.00518,4.37368,1.34498,1,Promoter (<=1kb),2767890,2768612,723,FBgn0028398,FBtr0077717,336,Taf10,2767890.0,2768612.0
SRR21146075_vs_SRR21146078_peak_131,2L,2797949,2798012,23,.,4.77739,5.82399,2.37453,60,Promoter (<=1kb),2797832,2798321,490,FBgn0264369,FBtr0332217,178,Syt1,2772327.0,2799979.0
SRR21146075_vs_SRR21146078_peak_132,2L,2864351,2864395,23,.,4.80255,5.87626,2.37616,1,Promoter (1-2kb),2862537,2868548,6012,FBgn0031474,FBtr0077627,1816,CG2991,2857164.0,2868548.0
SRR21146075_vs_SRR21146078_peak_133,2L,2888345,2888506,27,.,4.8625,6.58738,2.79608,63,Promoter (<=1kb),2888284,2953077,64794,FBgn0041111,FBtr0290039,125,lilli,2885929.0,2954406.0
SRR21146075_vs_SRR21146078_peak_134,2L,2894301,2894346,30,.,5.26516,6.87653,3.01169,41,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",2890171,2953077,62907,FBgn0041111,FBtr0290041,4172,lilli,2885929.0,2954406.0
SRR21146075_vs_SRR21146078_peak_135,2L,2899097,2899289,16,.,3.38984,4.79185,1.67605,126,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",2890171,2953077,62907,FBgn0041111,FBtr0290041,9053,lilli,2885929.0,2954406.0
SRR21146075_vs_SRR21146078_peak_136,2L,2900913,2900974,25,.,4.75346,6.19721,2.57109,1,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",2890171,2953077,62907,FBgn0041111,FBtr0290041,10744,lilli,2885929.0,2954406.0
SRR21146075_vs_SRR21146078_peak_137,2L,2901309,2901367,28,.,5.15557,6.68628,2.86267,0,"Intron (FBtr0077632/FBgn0041111, intron 2 of 12)",2890171,2953077,62907,FBgn0041111,FBtr0290041,11139,lilli,2885929.0,2954406.0
SRR21146075_vs_SRR21146078_peak_138,2L,2963457,2963472,17,.,4.30384,4.93265,1.72568,0,3' UTR,2959147,2964851,5705,FBgn0010263,FBtr0343782,4311,Rbp9,2954762.0,2968434.0
SRR21146075_vs_SRR21146078_peak_139,2L,2963615,2963731,37,.,5.78683,7.83698,3.71285,29,3' UTR,2959147,2964851,5705,FBgn0010263,FBtr0343782,4498,Rbp9,2954762.0,2968434.0
SRR21146075_vs_SRR21146078_peak_140,2L,2963793,2963854,38,.,5.84474,7.95142,3.80164,2,3' UTR,2959147,2964851,5705,FBgn0010263,FBtr0343782,4649,Rbp9,2954762.0,2968434.0
SRR21146075_vs_SRR21146078_peak_141,2L,2963931,2963987,21,.,4.60837,5.48738,2.10584,1,3' UTR,2959147,2964851,5705,FBgn0010263,FBtr0343782,4786,Rbp9,2954762.0,2968434.0
SRR21146075_vs_SRR21146078_peak_142,2L,2993485,2993579,13,.,3.62269,4.33257,1.31245,64,Promoter (<=1kb),2992973,2998726,5754,FBgn0025681,FBtr0273230,577,CG3558,2992870.0,2998726.0
SRR21146075_vs_SRR21146078_peak_143,2L,2993654,2993669,17,.,4.37132,5.08943,1.78857,0,Promoter (<=1kb),2992973,2998726,5754,FBgn0025681,FBtr0273230,682,CG3558,2992870.0,2998726.0
SRR21146075_vs_SRR21146078_peak_144,2L,3059119,3059136,23,.,4.15021,5.75395,2.32013,1,Promoter (2-3kb),3056989,3068177,11189,FBgn0283427,FBtr0335387,2132,FASN1,3056598.0,3068177.0
SRR21146075_vs_SRR21146078_peak_145,2L,3059237,3059272,22,.,3.91437,5.69023,2.2663,3,Promoter (2-3kb),3056989,3068177,11189,FBgn0283427,FBtr0335387,2252,FASN1,3056598.0,3068177.0
SRR21146075_vs_SRR21146078_peak_146,2L,3086768,3086775,23,.,4.6685,5.92719,2.37616,3,Promoter (<=1kb),3068345,3086491,18147,FBgn0015600,FBtr0329906,-281,toc,3068345.0,3144786.0
SRR21146075_vs_SRR21146078_peak_147,2L,3087306,3087318,23,.,4.80255,5.87626,2.37616,1,Promoter (<=1kb),3068345,3086491,18147,FBgn0015600,FBtr0329906,-817,toc,3068345.0,3144786.0
SRR21146075_vs_SRR21146078_peak_148,2L,3108207,3108232,28,.,5.12658,6.61334,2.81286,23,Promoter (<=1kb),3068345,3108142,39798,FBgn0015600,FBtr0335389,-89,toc,3068345.0,3144786.0
SRR21146075_vs_SRR21146078_peak_149,2L,3108292,3108311,17,.,4.08839,4.98931,1.72568,0,Promoter (<=1kb),3068345,3108142,39798,FBgn0015600,FBtr0335389,-151,toc,3068345.0,3144786.0
SRR21146075_vs_SRR21146078_peak_150,2L,3124264,3124288,23,.,4.98549,5.94877,2.37616,23,"Exon (FBtr0077662/FBgn0015600, exon 3 of 11)",3128635,3129489,855,FBgn0031504,FBtr0077661,-4347,toc,3068345.0,3144786.0
SRR21146075_vs_SRR21146078_peak_151,2L,3169823,3169922,38,.,5.88259,7.99793,3.80655,71,Promoter (<=1kb),3169582,3169663,82,FBgn0011985,FBtr0077577,313,CG44002,3169820.0,3171092.0
SRR21146075_vs_SRR21146078_peak_152,2L,3277258,3277307,19,.,4.51705,5.31479,1.96838,0,Promoter (2-3kb),3275800,3279470,3671,FBgn0031514,FBtr0077609,2211,OtopLb,3275800.0,3280534.0
SRR21146075_vs_SRR21146078_peak_153,2L,3293759,3293767,73,.,8.04336,13.64123,7.38364,4,Promoter (<=1kb),3291245,3294706,3462,FBgn0031515,FBtr0077605,942,CG9664,3291245.0,3294706.0
SRR21146075_vs_SRR21146078_peak_154,2L,3306153,3306161,70,.,7.80616,12.72792,7.07965,4,Promoter (2-3kb),3304100,3317418,13319,FBgn0031518,FBtr0114460,2058,CG3277,3304100.0,3317418.0
SRR21146075_vs_SRR21146078_peak_155,2L,3306419,3306426,39,.,5.63335,8.16367,3.92342,3,Promoter (2-3kb),3304100,3317418,13319,FBgn0031518,FBtr0114460,2323,CG3277,3304100.0,3317418.0
SRR21146075_vs_SRR21146078_peak_156,2L,3345780,3345884,35,.,5.65632,7.6061,3.53803,99,"Intron (FBtr0089979/FBgn0020445, intron 2 of 8)",3334875,3354829,19955,FBgn0020445,FBtr0089979,8949,E23,3334875.0,3354829.0
SRR21146075_vs_SRR21146078_peak_157,2L,3348375,3348384,35,.,5.49749,7.67622,3.5905,1,"Intron (FBtr0089979/FBgn0020445, intron 2 of 8)",3334875,3354829,19955,FBgn0020445,FBtr0089979,6452,E23,3334875.0,3354829.0
SRR21146075_vs_SRR21146078_peak_158,2L,3358013,3358020,52,.,6.77335,10.1543,5.25092,2,Promoter (<=1kb),3357646,3358618,973,FBgn0031526,FBtr0077588,370,CG8838,3357646.0,3358618.0
SRR21146075_vs_SRR21146078_peak_159,2L,3478877,3479144,39,.,5.74514,8.19382,3.92342,135,Promoter (<=1kb),3478522,3479612,1091,FBgn0261560,FBtr0345289,491,Thor,3478434.0,3479612.0
SRR21146075_vs_SRR21146078_peak_160,2L,3575656,3575724,17,.,4.08839,4.98931,1.72568,23,Promoter (<=1kb),3575350,3575806,457,FBgn0264370,FBtr0332221,330,lncRNA:CR43822,3575350.0,3575806.0
SRR21146075_vs_SRR21146078_peak_161,2L,3629150,3629681,23,.,4.22076,5.86499,2.37616,249,Promoter (2-3kb),3622074,3632154,10081,FBgn0000721,FBtr0089306,2754,for,3622074.0,3656953.0
SRR21146075_vs_SRR21146078_peak_162,2L,3638953,3638965,13,.,3.62269,4.33257,1.31245,9,Promoter (<=1kb),3622074,3639920,17847,FBgn0000721,FBtr0446099,957,for,3622074.0,3656953.0
SRR21146075_vs_SRR21146078_peak_163,2L,3690674,3690816,29,.,5.21453,6.83906,2.98181,106,Promoter (1-2kb),3692123,3692587,465,FBgn0031558,FBtr0339575,1806,Drgx,3662745.0,3692114.0
SRR21146075_vs_SRR21146078_peak_164,2L,3791142,3791219,23,.,4.81779,5.93696,2.37616,47,Promoter (1-2kb),3789986,3802726,12741,FBgn0031571,FBtr0307052,1204,bark,3787167.0,3802726.0
SRR21146075_vs_SRR21146078_peak_165,2L,3791284,3791328,24,.,4.86285,6.01613,2.42851,2,Promoter (1-2kb),3789986,3802726,12741,FBgn0031571,FBtr0307052,1301,bark,3787167.0,3802726.0
SRR21146075_vs_SRR21146078_peak_166,2L,3806561,3806717,28,.,5.12658,6.61334,2.81286,59,Promoter (<=1kb),3805682,3808895,3214,FBgn0021800,FBtr0077498,939,Reph,3803545.0,3810671.0
SRR21146075_vs_SRR21146078_peak_167,2L,3880220,3880544,37,.,5.5646,7.90808,3.76606,101,Promoter (<=1kb),3872646,3880067,7422,FBgn0000256,FBtr0290079,-255,capu,3872646.0,3902860.0
SRR21146075_vs_SRR21146078_peak_168,2L,3880641,3880648,39,.,5.65772,8.25925,3.92342,1,Promoter (<=1kb),3872646,3880067,7422,FBgn0000256,FBtr0290079,-576,capu,3872646.0,3902860.0
SRR21146075_vs_SRR21146078_peak_169,2L,3935014,3935104,39,.,5.65772,8.25925,3.92342,85,"Intron (FBtr0308125/FBgn0051774, intron 3 of 8)",3911796,3914288,2493,FBgn0051773,FBtr0077509,-20812,fred,3902928.0,3991713.0
SRR21146075_vs_SRR21146078_peak_170,2L,4004243,4004310,25,.,4.92446,6.13863,2.52724,53,Promoter (<=1kb),4004080,4004480,401,FBgn0085205,FBtr0112367,217,CG34176,4004080.0,4004480.0
SRR21146075_vs_SRR21146078_peak_171,2L,4007858,4007927,17,.,3.92173,5.08049,1.78058,23,Promoter (<=1kb),4007690,4007984,295,FBgn0264295,FBtr0331498,192,CG43773,4007690.0,4007984.0
SRR21146075_vs_SRR21146078_peak_172,2L,4008680,4008791,17,.,4.08839,4.98931,1.72568,51,Promoter (<=1kb),4008653,4009090,438,FBgn0264296,FBtr0331499,79,CG43774,4008653.0,4009090.0
SRR21146075_vs_SRR21146078_peak_173,2L,4116098,4116107,23,.,4.98549,5.94877,2.37616,2,Distal Intergenic,4120343,4121627,1285,FBgn0020376,FBtr0077466,-4242,intergenic,,
SRR21146075_vs_SRR21146078_peak_174,2L,4184375,4184451,39,.,5.6264,8.13691,3.91633,74,Promoter (<=1kb),4185401,4186187,787,FBgn0264866,FBtr0334786,-951,intergenic,,
SRR21146075_vs_SRR21146078_peak_175,2L,4197711,4197790,16,.,3.38984,4.79185,1.67605,5,Promoter (<=1kb),4189526,4197380,7855,FBgn0031589,FBtr0113020,-337,Naprt,4189340.0,4198071.0
SRR21146075_vs_SRR21146078_peak_176,2L,4225924,4225942,23,.,4.53694,5.94877,2.37616,3,Promoter (1-2kb),4224650,4226980,2331,FBgn0031590,FBtr0334790,1052,CG3702,4224650.0,4227097.0
SRR21146075_vs_SRR21146078_peak_177,2L,4333340,4333776,59,.,8.00882,11.15292,5.95752,232,Promoter (<=1kb),4333913,4345411,11499,FBgn0020762,FBtr0077426,-340,intergenic,,
SRR21146075_vs_SRR21146078_peak_178,2L,4372251,4372341,46,.,6.42324,9.22145,4.62112,3,Promoter (<=1kb),4371990,4380716,8727,FBgn0026319,FBtr0077429,265,Traf4,4361925.0,4380716.0
SRR21146075_vs_SRR21146078_peak_179,2L,4417424,4417619,23,.,4.22076,5.86499,2.37616,77,Promoter (1-2kb),4418977,4419048,72,FBgn0051963,FBtr0077458,1546,CG15431,4403992.0,4441282.0
SRR21146075_vs_SRR21146078_peak_180,2L,4427467,4427509,22,.,4.72784,5.7228,2.29339,41,"Intron (FBtr0331436/FBgn0031602, intron 1 of 3)",4433908,4435057,1150,FBgn0085206,FBtr0112368,-6399,CG15431,4403992.0,4441282.0
SRR21146075_vs_SRR21146078_peak_181,2L,4427654,4427774,39,.,5.99471,8.25694,3.92342,8,"Intron (FBtr0331436/FBgn0031602, intron 1 of 3)",4433908,4435057,1150,FBgn0085206,FBtr0112368,-6245,CG15431,4403992.0,4441282.0
SRR21146075_vs_SRR21146078_peak_182,2L,4428232,4428244,27,.,5.09792,6.54252,2.79608,0,"Intron (FBtr0331436/FBgn0031602, intron 1 of 3)",4433908,4435057,1150,FBgn0085206,FBtr0112368,-5675,CG15431,4403992.0,4441282.0
SRR21146075_vs_SRR21146078_peak_183,2L,4473634,4473718,23,.,4.82798,5.92971,2.37616,0,Promoter (<=1kb),4468000,4473192,5193,FBgn0011603,FBtr0077447,-443,ine,4468000.0,4477022.0
SRR21146075_vs_SRR21146078_peak_184,2L,4552945,4552952,39,.,5.65772,8.25925,3.92342,3,"Exon (FBtr0332345/FBgn0053196, exon 10 of 82)",4577719,4578218,500,FBgn0031613,FBtr0077444,25269,dpy,4477462.0,4614300.0
SRR21146075_vs_SRR21146078_peak_185,2L,4694556,4694835,17,.,4.08839,4.98931,1.72568,181,Promoter (<=1kb),4694721,4722465,27745,FBgn0085380,FBtr0329978,17,intergenic,,
SRR21146075_vs_SRR21146078_peak_186,2L,4695341,4695350,39,.,5.65772,8.25925,3.92342,3,Promoter (<=1kb),4694721,4722465,27745,FBgn0085380,FBtr0329978,624,dcma,4694721.0,4722465.0
SRR21146075_vs_SRR21146078_peak_187,2L,4695528,4695732,27,.,4.8625,6.58738,2.79608,2,Promoter (<=1kb),4694721,4722465,27745,FBgn0085380,FBtr0329978,810,dcma,4694721.0,4722465.0
SRR21146075_vs_SRR21146078_peak_188,2L,4695864,4695871,27,.,4.8625,6.58738,2.79608,1,Promoter (1-2kb),4694721,4722465,27745,FBgn0085380,FBtr0329978,1145,dcma,4694721.0,4722465.0
SRR21146075_vs_SRR21146078_peak_189,2L,4810476,4810483,51,.,6.45293,9.99774,5.1206,3,Promoter (1-2kb),4811711,4811945,235,FBgn0266835,FBtr0345563,1465,intergenic,,
SRR21146075_vs_SRR21146078_peak_190,2L,4830415,4830422,23,.,4.53694,5.94877,2.37616,1,Promoter (<=1kb),4829214,4830693,1480,FBgn0031633,FBtr0336961,276,Fnta,4829214.0,4830693.0
SRR21146075_vs_SRR21146078_peak_191,2L,4839001,4839271,45,.,6.37256,9.14309,4.56448,138,Promoter (<=1kb),4838462,4841465,3004,FBgn0031636,FBtr0332476,678,CG12194,4838347.0,4841465.0
SRR21146075_vs_SRR21146078_peak_192,2L,4894670,4894695,20,.,4.56225,5.39948,2.03714,22,Promoter (2-3kb),4892112,4903889,11778,FBgn0031645,FBtr0077391,2581,CG3036,4892112.0,4903889.0
SRR21146075_vs_SRR21146078_peak_193,2L,4900977,4901549,23,.,4.22076,5.86499,2.37616,363,"Intron (FBtr0336832/FBgn0031645, intron 2 of 6)",4903865,4906762,2898,FBgn0031646,FBtr0077402,5421,CG3036,4892112.0,4903889.0
SRR21146075_vs_SRR21146078_peak_194,2L,4947232,4947350,17,.,3.92173,5.08049,1.78058,52,Promoter (1-2kb),4945579,4948324,2746,FBgn0015000,FBtr0330714,1706,betaggt-I,4945579.0,4948324.0
SRR21146075_vs_SRR21146078_peak_195,2L,4977154,4977161,33,.,5.45666,7.42503,3.39991,4,Promoter (<=1kb),4975300,4977023,1724,FBgn0031661,FBtr0079049,-136,intergenic,,
SRR21146075_vs_SRR21146078_peak_196,2L,4977999,4978036,17,.,4.08839,4.98931,1.72568,2,Promoter (<=1kb),4977312,4978567,1256,FBgn0031662,FBtr0078997,690,CG3792,4977312.0,4978567.0
SRR21146075_vs_SRR21146078_peak_197,2L,4981610,4981687,23,.,4.86389,5.77741,2.33662,34,Promoter (<=1kb),4981614,4992702,11089,FBgn0083962,FBtr0329975,31,intergenic,,
SRR21146075_vs_SRR21146078_peak_198,2L,5002598,5002613,17,.,4.06729,4.99415,1.72568,0,Promoter (2-3kb),4994084,5000370,6287,FBgn0053113,FBtr0079041,-2229,Rtnl1,4992808.0,5009720.0
SRR21146075_vs_SRR21146078_peak_199,2L,5002700,5002707,39,.,5.65772,8.25925,3.92342,2,Promoter (2-3kb),4993641,5004928,11288,FBgn0053113,FBtr0079040,2225,Rtnl1,4992808.0,5009720.0
SRR21146075_vs_SRR21146078_peak_200,2L,5032257,5032264,39,.,5.65772,8.25925,3.92342,3,Promoter (2-3kb),5029616,5036930,7315,FBgn0000299,FBtr0079001,2645,Col4a1,5029609.0,5037279.0
SRR21146075_vs_SRR21146078_peak_201,2L,5043707,5043817,23,.,4.22076,5.86499,2.37616,47,Promoter (<=1kb),5040648,5044008,3361,FBgn0031673,FBtr0079033,253,CG31650,5040648.0,5044712.0
SRR21146075_vs_SRR21146078_peak_202,2L,5046579,5046691,23,.,4.53694,5.94877,2.37616,65,Promoter (1-2kb),5045397,5048365,2969,FBgn0264743,FBtr0334126,1248,CG33995,5043270.0,5048365.0
SRR21146075_vs_SRR21146078_peak_203,2L,5049118,5049126,17,.,4.1007,5.00793,1.73447,3,Promoter (<=1kb),5047818,5050080,2263,FBgn0031675,FBtr0301206,958,CG9121,5047818.0,5051062.0
SRR21146075_vs_SRR21146078_peak_204,2L,5049200,5049216,21,.,4.29431,5.57402,2.17649,9,Promoter (<=1kb),5047818,5050080,2263,FBgn0031675,FBtr0301206,870,CG9121,5047818.0,5051062.0
SRR21146075_vs_SRR21146078_peak_205,2L,5063315,5063483,23,.,4.77739,5.82399,2.37453,103,Promoter (<=1kb),5062636,5063442,807,FBgn0264368,FBtr0332216,23,qtc,5060815.0,5070750.0
SRR21146075_vs_SRR21146078_peak_206,2L,5063604,5063630,16,.,4.21637,4.79489,1.6774,1,Promoter (<=1kb),5062636,5063442,807,FBgn0264368,FBtr0332216,-164,qtc,5060815.0,5070750.0
SRR21146075_vs_SRR21146078_peak_207,2L,5197237,5197263,17,.,4.2832,4.93921,1.72568,0,Promoter (1-2kb),5196035,5196097,63,FBgn0065107,FBtr0091919,1203,Msp300,5100877.0,5207002.0
SRR21146075_vs_SRR21146078_peak_208,2L,5197347,5197431,17,.,4.2832,4.93921,1.72568,18,Promoter (1-2kb),5196035,5196097,63,FBgn0065107,FBtr0091919,1331,Msp300,5100877.0,5207002.0
SRR21146075_vs_SRR21146078_peak_209,2L,5288886,5288979,30,.,5.43404,6.95302,3.03554,27,Promoter (<=1kb),5288944,5310996,22053,FBgn0016076,FBtr0342936,-30,intergenic,,
SRR21146075_vs_SRR21146078_peak_210,2L,5293105,5293358,45,.,6.33114,9.08008,4.51745,113,"Intron (FBtr0342936/FBgn0016076, intron 1 of 2)",5288944,5310996,22053,FBgn0016076,FBtr0342936,4275,vri,5288944.0,5311223.0
SRR21146075_vs_SRR21146078_peak_211,2L,5296875,5296925,26,.,4.78539,6.30581,2.65643,46,Promoter (1-2kb),5297486,5297928,443,FBgn0267294,FBtr0346580,1006,vri,5288944.0,5311223.0
SRR21146075_vs_SRR21146078_peak_212,2L,5301589,5301786,34,.,5.62877,7.54247,3.49128,100,Promoter (2-3kb),5299647,5310625,10979,FBgn0016076,FBtr0079070,2043,vri,5288944.0,5311223.0
SRR21146075_vs_SRR21146078_peak_213,2L,5304857,5305229,23,.,4.22076,5.86499,2.37616,174,Promoter (<=1kb),5305650,5310610,4961,FBgn0016076,FBtr0300020,-618,vri,5288944.0,5311223.0
SRR21146075_vs_SRR21146078_peak_214,2L,5306390,5306919,16,.,3.38984,4.79185,1.67605,302,Promoter (1-2kb),5305650,5311223,5574,FBgn0016076,FBtr0346579,1043,vri,5288944.0,5311223.0
SRR21146075_vs_SRR21146078_peak_215,2L,5333758,5334013,70,.,8.61966,12.81403,7.09559,146,Promoter (2-3kb),5330470,5336170,5701,FBgn0031702,FBtr0079079,2265,fusl,5330470.0,5338073.0
SRR21146075_vs_SRR21146078_peak_216,2L,5800054,5800215,23,.,4.98549,5.94877,2.37616,138,Promoter (<=1kb),5768253,5800173,31921,FBgn0031738,FBtr0301236,-20,CG9171,5767002.0,5800253.0
SRR21146075_vs_SRR21146078_peak_217,2L,5805675,5805846,17,.,3.92173,5.08049,1.78058,55,Promoter (<=1kb),5805395,5809063,3669,FBgn0031741,FBtr0342609,336,CG11034,5805395.0,5809063.0
SRR21146075_vs_SRR21146078_peak_218,2L,5858074,5858108,42,.,6.05128,8.62699,4.20974,3,Distal Intergenic,5859769,5879498,19730,FBgn0031745,FBtr0079158,21420,intergenic,,
SRR21146075_vs_SRR21146078_peak_219,2L,5879475,5879534,24,.,4.87966,6.04036,2.44764,27,Promoter (<=1kb),5859769,5879498,19730,FBgn0031745,FBtr0342620,-5,intergenic,,
SRR21146075_vs_SRR21146078_peak_220,2L,5897818,5897883,28,.,5.12658,6.61334,2.81286,20,Promoter (2-3kb),5899949,5900380,432,FBgn0265790,FBtr0342617,2541,intergenic,,
SRR21146075_vs_SRR21146078_peak_221,2L,5944046,5944210,26,.,5.05183,6.35842,2.69483,161,Promoter (<=1kb),5943965,5948843,4879,FBgn0001128,FBtr0079147,243,Gpdh1,5943643.0,5948968.0
SRR21146075_vs_SRR21146078_peak_222,2L,5944630,5944739,29,.,5.28279,6.80325,2.95477,71,Promoter (<=1kb),5943965,5948843,4879,FBgn0001128,FBtr0079147,737,Gpdh1,5943643.0,5948968.0
SRR21146075_vs_SRR21146078_peak_223,2L,5946791,5947008,33,.,5.40302,7.37432,3.35971,72,Promoter (1-2kb),5947647,5948397,751,FBgn0266321,FBtr0344051,1533,Gpdh1,5943643.0,5948968.0
SRR21146075_vs_SRR21146078_peak_224,2L,5948885,5948893,35,.,5.46455,7.56792,3.50946,3,Promoter (<=1kb),5947647,5948397,751,FBgn0266321,FBtr0344051,-492,Gpdh1,5943643.0,5948968.0
SRR21146075_vs_SRR21146078_peak_225,2L,5961337,5961411,16,.,3.38984,4.79185,1.67605,50,Promoter (1-2kb),5959700,5960340,641,FBgn0003979,FBtr0079239,-1048,intergenic,,
SRR21146075_vs_SRR21146078_peak_226,2L,5961546,5961559,18,.,3.75401,5.12126,1.81414,11,Promoter (1-2kb),5959700,5960340,641,FBgn0003979,FBtr0079239,-1218,intergenic,,
SRR21146075_vs_SRR21146078_peak_227,2L,5975171,5975474,23,.,4.98549,5.94877,2.37616,99,"Intron (FBtr0079236/FBgn0000308, intron 3 of 3)",5969859,5971025,1167,FBgn0263442,FBtr0309287,-4246,chic,5972115.0,5981018.0
SRR21146075_vs_SRR21146078_peak_228,2L,5976492,5976510,22,.,4.68328,5.70551,2.28038,1,"Intron (FBtr0079236/FBgn0000308, intron 3 of 3)",5972900,5980101,7202,FBgn0000308,FBtr0079235,3607,chic,5972115.0,5981018.0
SRR21146075_vs_SRR21146078_peak_229,2L,5978591,5978598,20,.,4.16172,5.44478,2.07184,6,Promoter (1-2kb),5972900,5980101,7202,FBgn0000308,FBtr0079235,1503,chic,5972115.0,5981018.0
SRR21146075_vs_SRR21146078_peak_230,2L,5978676,5978777,16,.,3.38984,4.79185,1.67605,39,Promoter (1-2kb),5972900,5980101,7202,FBgn0000308,FBtr0079235,1385,chic,5972115.0,5981018.0
SRR21146075_vs_SRR21146078_peak_231,2L,5982651,5982999,23,.,4.98549,5.94877,2.37616,236,Promoter (<=1kb),5982594,5985793,3200,FBgn0001942,FBtr0331201,294,eIF4A,5981764.0,5985909.0
SRR21146075_vs_SRR21146078_peak_232,2L,5988151,5988450,16,.,3.38984,4.79185,1.67605,133,Promoter (1-2kb),5987078,5988854,1777,FBgn0001941,FBtr0332599,1207,ifc,5986348.0,5988854.0
SRR21146075_vs_SRR21146078_peak_233,2L,5994954,5994994,20,.,4.21062,5.44548,2.07184,1,Promoter (1-2kb),5990441,5996785,6345,FBgn0031759,FBtr0079232,1829,Kdm5,5989400.0,5999501.0
SRR21146075_vs_SRR21146078_peak_234,2L,5995098,5995110,14,.,3.73369,4.45732,1.41222,0,Promoter (1-2kb),5990441,5996785,6345,FBgn0031759,FBtr0079232,1686,Kdm5,5989400.0,5999501.0
SRR21146075_vs_SRR21146078_peak_235,2L,5997533,5997833,44,.,6.72821,8.91124,4.43532,101,Promoter (<=1kb),5990441,5997764,7324,FBgn0031759,FBtr0307070,129,Kdm5,5989400.0,5999501.0
SRR21146075_vs_SRR21146078_peak_236,2L,5998899,5999014,23,.,4.22076,5.86499,2.37616,46,Promoter (<=1kb),5989400,5999501,10102,FBgn0031759,FBtr0345336,555,Kdm5,5989400.0,5999501.0
SRR21146075_vs_SRR21146078_peak_237,2L,6047646,6048059,30,.,5.43404,6.95302,3.03554,264,Promoter (<=1kb),6046516,6047934,1419,FBgn0029161,FBtr0343130,23,CG34179,6046651.0,6048706.0
SRR21146075_vs_SRR21146078_peak_238,2L,6048579,6048662,41,.,6.69194,8.53909,4.13844,32,Promoter (<=1kb),6048681,6050474,1794,FBgn0031768,FBtr0343120,-69,CG34179,6046651.0,6048706.0
SRR21146075_vs_SRR21146078_peak_239,2L,6063353,6063360,23,.,4.53694,5.94877,2.37616,1,Promoter (<=1kb),6062989,6063671,683,FBgn0031772,FBtr0079188,366,CG13994,6062989.0,6063671.0
SRR21146075_vs_SRR21146078_peak_240,2L,6078770,6079254,54,.,6.87703,10.46671,5.45085,217,Promoter (<=1kb),6078453,6079736,1284,FBgn0031778,FBtr0308942,535,lncRNA:CR9162,6078453.0,6079736.0
SRR21146075_vs_SRR21146078_peak_241,2L,6081106,6081122,30,.,5.39236,7.02663,3.09026,0,Promoter (1-2kb),6079764,6080128,365,FBgn0265999,FBtr0343127,1343,intergenic,,
SRR21146075_vs_SRR21146078_peak_242,2L,6081250,6081827,63,.,8.00903,11.74276,6.34484,144,Promoter (1-2kb),6082603,6096498,13896,FBgn0266450,FBtr0344437,-1208,intergenic,,
SRR21146075_vs_SRR21146078_peak_243,2L,6082337,6082646,45,.,6.33114,9.08008,4.51745,158,Promoter (<=1kb),6082603,6096498,13896,FBgn0266450,FBtr0344437,-107,intergenic,,
SRR21146075_vs_SRR21146078_peak_244,2L,6088203,6088747,38,.,5.88259,7.99793,3.80655,189,"Intron (FBtr0344437/FBgn0266450, intron 1 of 3)",6091412,6096498,5087,FBgn0266445,FBtr0344439,-3019,Kr-h1,6082603.0,6096498.0
SRR21146075_vs_SRR21146078_peak_245,2L,6089148,6089185,34,.,5.458,7.54682,3.49556,28,Promoter (2-3kb),6091412,6096498,5087,FBgn0266445,FBtr0344439,-2235,Kr-h1,6082603.0,6096498.0
SRR21146075_vs_SRR21146078_peak_246,2L,6089273,6089373,22,.,4.5625,5.62224,2.2136,60,Promoter (2-3kb),6091412,6096498,5087,FBgn0266445,FBtr0344439,-2078,Kr-h1,6082603.0,6096498.0
SRR21146075_vs_SRR21146078_peak_247,2L,6098929,6098947,18,.,4.35388,5.16498,1.84878,0,Promoter (<=1kb),6096698,6098966,2269,FBgn0031779,FBtr0079211,36,CG9175,6096698.0,6098966.0
SRR21146075_vs_SRR21146078_peak_248,2L,6099038,6099126,15,.,4.14723,4.66745,1.57783,76,Promoter (<=1kb),6096698,6098966,2269,FBgn0031779,FBtr0079212,-149,intergenic,,
