rank	gene	combined_binding_score	chr	start	end	transcript	FBid
1350	Eip63E	0.20624999795109	3L	3515751	3515752	FBtr0073132	FBgn0005640
1351	Rtnl1	0.20507500092499	2L	4995481	4995482	FBtr0079043	FBgn0053113
1352	CG14111	0.205050000111805	3L	13377957	13377958	FBtr0331787	FBgn0036350
1353	MED20	0.204458334172765	2L	8072847	8072848	FBtr0079544	FBgn0013531
1354	ttm3	0.202849999279715	2L	22079632	22079633	FBtr0085935	FBgn0032971
1355	CG32982	0.202583333438573	2L	9125737	9125738	FBtr0079771	FBgn0052982
1356	T48	0.202524997806177	3R	26881734	26881735	FBtr0085065	FBgn0004359
1357	CG1628	0.202149999886751	X	10601645	10601646	FBtr0310444	FBgn0030218
1358	Idgf5	0.201999997574603	2R	18393666	18393667	FBtr0086668	FBgn0064237
1359	CG9777	0.201700000837445	X	16632234	16632235	FBtr0074287	FBgn0030764
1360	CG5500	0.200541671055059	3R	26876630	26876631	FBtr0085064	FBgn0039461
1361	CG15143	0.200416663661599	2L	17524548	17524549	FBtr0080993	FBgn0032647
1362	raskol; raskol	0.200349999591708					
1363	CG31515	0.199374998977873	3R	23388897	23388898	FBtr0304565	FBgn0051515
1364	CG12853	0.197875000536442	2R	14933515	14933516	FBtr0087406	FBgn0040747
1365	sdt	0.197625001426786	X	8178549	8178550	FBtr0100376	FBgn0261873
1366	MtnD	0.197354168475916	3R	20534962	20534963	FBtr0308064	FBgn0053192
1367	dpr8	0.196916668054958	X	14322226	14322227	FBtr0073913	FBgn0052600
1368	CG11192	0.196687499759719	2R	20355066	20355067	FBtr0290122	FBgn0034507
1369	AGO1	0.196428572093802	2R	13954024	13954025	FBtr0087614	FBgn0262739
1370	Doc1	0.196249997243285	3L	9041375	9041376	FBtr0076522	FBgn0028789
1371	CG17841	0.19508333147193	X	10368052	10368053	FBtr0071444	FBgn0028480
1372	CG3847	0.193562499247491	X	6347103	6347104	FBtr0070905	FBgn0029867
1373	Bsg	0.193166668255193	2L	8083420	8083421	FBtr0079569	FBgn0261822
1374	ITP	0.19246428432442	2R	24537421	24537422	FBtr0343483	FBgn0035023
1375	CG15579	0.19134999923408	X	4311798	4311799	FBtr0070657	FBgn0040906
1376	tmod	0.191062501631677	3R	30532607	30532608	FBtr0085658	FBgn0082582
1377	CG42495	0.190812501008622	3L	18667361	18667362	FBtr0300582	FBgn0260027
1378	mam	0.190687499125488	2R	13991203	13991204	FBtr0087596	FBgn0002643
1379	rt	0.190349999442697	3L	11587769	11587770	FBtr0076146	FBgn0003292
1380	CG8765	0.189666667332252	3L	19687352	19687353	FBtr0089597	FBgn0036900
1381	vari	0.18950000188003	2L	20794145	20794146	FBtr0089946	FBgn0250785
1382	Osi9	0.189416667407689	3R	6260211	6260212	FBtr0078599	FBgn0037416
1383	CG7011	0.188874999774271	3L	15163627	15163628	FBtr0075645	FBgn0036489
1384	Gsc	0.188500001405676	2L	588046	588047	FBtr0347398	FBgn0010323
1385	Cyp9c1	0.188500000629574	2R	24631063	24631064	FBtr0072321	FBgn0015040
1386	NAT1	0.188187498832122	2R	12915994	12915995	FBtr0087786	FBgn0010488
1387	CG43759	0.187937496695668	X	18930335	18930336	FBtr0331156	FBgn0264090
1388	CG4928	0.187916667743896	X	16913180	16913181	FBtr0074344	FBgn0027556
1389	CG12911	0.187916667045405	2R	10256686	10256687	FBtr0088336	FBgn0033501
1390	CG13110	0.187750002369285	2L	9350470	9350471	FBtr0079805	FBgn0032111
1391	CG44355	0.186166667068998	3L	12310805	12310806	FBtr0339812	FBgn0265455
1392	Plc21C	0.185250001338621	2L	305935	305936	FBtr0078047	FBgn0004611
1393	Vlet	0.185124996583909	X	11678550	11678551	FBtr0073533	FBgn0030323
1394	CG34161	0.184249996518095	2L	10581701	10581702	FBtr0112352	FBgn0085190
1395	alpha-Est10	0.184083334829969	3R	7488750	7488751	FBtr0305911	FBgn0015569
1396	CG17278	0.183874999803569	3R	21024162	21024163	FBtr0084047	FBgn0046763
1397	Ptpmeg	0.183650000393391	3L	328097	328098	FBtr0306563	FBgn0261985
1398	CG42808	0.183500003069639	2R	13574256	13574257	FBtr0303818	FBgn0261990
1399	E(spl)m6-BFM	0.183437499479624	3R	26032911	26032912	FBtr0084959	FBgn0002632
1400	CG44271	0.183375000953674	2L	6747913	6747914	FBtr0339238	FBgn0265257
1401	CG17612	0.182687496911967	2L	4382660	4382661	FBtr0077464	FBgn0031597
1402	Lrr47	0.181749999523163	2L	10517335	10517336	FBtr0080092	FBgn0010398
1403	CG6178	0.179214286750981	3R	24152347	24152348	FBtr0084550	FBgn0039156
1404	LRR	0.179000000158946	2R	7681049	7681050	FBtr0300780	FBgn0033212
1405	Pvr	0.178850000910461	2L	8230676	8230677	FBtr0303109	FBgn0032006
1406	IP3K1	0.178650002367795	2L	9782384	9782385	FBtr0079869	FBgn0032147
1407	dpr10	0.177750001195818	3L	10186107	10186108	FBtr0076309	FBgn0052057
1408	CG7884	0.176699999952689	X	19220622	19220623	FBtr0074674	FBgn0031001
1409	CG44257	0.176000001219412	3R	17265278	17265279	FBtr0339171	FBgn0265197
1410	CG43815	0.175916667406758	2L	3576210	3576211	FBtr0332222	FBgn0264363
1411	nmo	0.175416663909952	3L	7979046	7979047	FBtr0076756	FBgn0011817
1412	CG43296	0.175083332074185	2R	8417705	8417706	FBtr0306826	FBgn0262988
1413	Rsph3	0.174321428739599	3L	6761113	6761114	FBtr0076948	FBgn0052392
1414	odd	0.17387499846518	2L	3606755	3606756	FBtr0077557	FBgn0002985
1415	gcm2	0.173399998620152	2L	9608562	9608563	FBtr0079837	FBgn0019809
1416	CG5290	0.173321429074609	3L	17912564	17912565	FBtr0075152	FBgn0036772
1417	CG14427	0.172375000081956	X	7040603	7040604	FBtr0071010	FBgn0029931
1418	Sema1b	0.171999998949468	2R	17679254	17679255	FBtr0302161	FBgn0016059
1419	unc-13	0.171031250392844	4	893564	893565	FBtr0089247	FBgn0025726
1420	CG5346	0.170449998322874	3R	22528662	22528663	FBtr0084289	FBgn0038981
1421	TfIIA-S-2	0.170333333934347	X	1011642	1011643	FBtr0070184	FBgn0040338
1422	CG13532	0.169750000350177	2R	22871190	22871191	FBtr0071899	FBgn0034788
1423	gish	0.169374997320119	3R	16272452	16272453	FBtr0083261	FBgn0250823
1424	CG11630	0.168250001501292	2L	21784064	21784065	FBtr0085909	FBgn0032964
1425	wb	0.168187501141801	2L	14263027	14263028	FBtr0302731	FBgn0261563
1426	hppy	0.168083330616355	2R	19178738	19178739	FBtr0086504	FBgn0263395
1427	Gli	0.166145834567336	2L	15762407	15762408	FBtr0080769	FBgn0001987
1428	CG15614	0.165999999124324	2R	16945555	16945556	FBtr0087050	FBgn0034168
1429	CG30080; CG42662; CG46433	0.165208336431533					
1430	CG31279	0.16485714292503	3R	16430681	16430682	FBtr0310428	FBgn0051279
1431	CG9582	0.163437498558778	2L	9025431	9025432	FBtr0079778	FBgn0032090
1432	Or43a	0.162333335106571	2R	7234912	7234913	FBtr0089051	FBgn0026389
1433	ewg	0.162062500603497	X	276376	276377	FBtr0089442	FBgn0005427
1434	slow	0.161166665144265	3L	4384442	4384443	FBtr0073291	FBgn0035539
1435	Spn47C	0.160749995460113	2R	10941668	10941669	FBtr0088211	FBgn0033574
1436	HnRNP-K	0.160166666066895	2R	20587551	20587552	FBtr0086221	FBgn0267791
1437	Dh31-R	0.15841666678898	2R	13295926	13295927	FBtr0087755	FBgn0052843
1438	JIL-1	0.157675000443123	3L	11091855	11091856	FBtr0076237	FBgn0020412
1439	CG31612	0.157571429852396	2L	21795446	21795447	FBtr0085908	FBgn0051612
1440	Cyp4p2	0.156964282563422	2R	9237512	9237513	FBtr0088591	FBgn0033395
1441	CG33667	0.156250000931323	X	6472377	6472378	FBtr0302416	FBgn0053667
1442	CG32855	0.15625	3R	16080991	16080992	FBtr0083234	FBgn0052855
1443	Act57B	0.155625001061708	2R	20944021	20944022	FBtr0071519	FBgn0000044
1444	CG4892	0.155499998480082	2L	16133508	16133509	FBtr0479868	FBgn0028884
1445	CG18599	0.154562500072643	3R	18267789	18267790	FBtr0083571	FBgn0038592
1446	CG12539	0.154425000632182	X	14844756	14844757	FBtr0073987	FBgn0030586
1447	saturn	0.154249999858439	3L	14203323	14203324	FBtr0075735	FBgn0052141
1448	DIP-lambda	0.153499998465122	2R	326768	326769	FBtr0346766	FBgn0267428
1449	CG10182	0.153375001624227	3R	23589818	23589819	FBtr0084486	FBgn0039091
1450	ru	0.15233333222568	3L	1370628	1370629	FBtr0072681	FBgn0003295
1451	CG2901	0.15145833324641	X	3828197	3828198	FBtr0070605	FBgn0029679
1452	CG33690	0.150249999016523	3L	16201328	16201329	FBtr0479892	FBgn0053690
1453	Lasp; CG43954	0.149416664770494					
1454	CG7953	0.14790909060023	2L	13847925	13847926	FBtr0080550	FBgn0028533
1455	CG14153	0.147666667044784	3L	10643528	10643529	FBtr0076259	FBgn0036094
1456	Gbs-70E	0.146749999199528	3L	14550974	14550975	FBtr0075724	FBgn0036428
1457	CG32365	0.145416667995354	3L	7869042	7869043	FBtr0076746	FBgn0052365
1458	RpL22-like	0.144583334835867	2R	23247892	23247893	FBtr0072049	FBgn0034837
1459	l(2)k09848	0.143062500748783	2R	6076366	6076367	FBtr0086023	FBgn0284246
1460	CG12355	0.142874998331536	3L	15494276	15494277	FBtr0075606	FBgn0040805
1461	Acp36DE	0.142333332449198	2L	18359027	18359028	FBtr0081054	FBgn0011559
1462	SmydA-3	0.141374997794628	2L	10850141	10850142	FBtr0305257	FBgn0262599
1463	rngo	0.138458332944235	X	16441433	16441434	FBtr0074278	FBgn0030753
1464	tws	0.135900000063702	3R	10134162	10134163	FBtr0082193	FBgn0004889
1465	CTCF	0.135700000263751	3L	7356712	7356713	FBtr0076878	FBgn0035769
1466	CG31446	0.134583335369825	3R	15693086	15693087	FBtr0083163	FBgn0051446
1467	dpr1	0.134250002913177	2R	20698483	20698484	FBtr0086238	FBgn0040726
1468	OdsH	0.134062500204891	X	17791010	17791011	FBtr0074461	FBgn0026058
1469	Atg16	0.129916667681149	3R	29833379	29833380	FBtr0085530	FBgn0039705
1470	for	0.125349998753518	2L	3632153	3632154	FBtr0089306	FBgn0000721
1471	CG13192	0.124874999950407	2R	11825345	11825346	FBtr0088031	FBgn0033653
1472	CG4610	0.12349999944369	2R	22492197	22492198	FBtr0071834	FBgn0034735
1473	CG42353; CG42354	0.123125001555309					
1474	shep	0.122900001169182	3L	5184796	5184797	FBtr0301599	FBgn0052423
1475	CG3902	0.122250001712625	3L	18898292	18898293	FBtr0075076	FBgn0036824
1476	Nrg	0.120874999338412	X	8517373	8517374	FBtr0071209	FBgn0264975
1477	rdhB	0.120125002169516	3R	22351696	22351697	FBtr0310473	FBgn0038946
1478	CG15167	0.117464286142162	2L	18740358	18740359	FBtr0081101	FBgn0032709
1479	CG13557	0.116700000595301	2R	23476417	23476418	FBtr0072019	FBgn0034867
1480	BomT1	0.116500000469387	2R	18381843	18381844	FBtr0306078	FBgn0262838
1481	Sr-CII	0.11349999702846	2R	12211242	12211243	FBtr0088004	FBgn0020377
1482	SiaT	0.108749999587114	2R	24694385	24694386	FBtr0072441	FBgn0035050
1483	Dscam4	0.108083333509664	3L	8238647	8238648	FBtr0299839	FBgn0263219
1484	beat-VI	0.10591666738037	3R	28418208	28418209	FBtr0085289	FBgn0039584
1485	Kr-h2	0.103699998557568	2L	6070990	6070991	FBtr0079192	FBgn0266449
1486	nahoda	0.103333334283282	2R	22896174	22896175	FBtr0071942	FBgn0034797
1487	CG10589	0.102678571362048	3L	20927826	20927827	FBtr0078266	FBgn0037035
1488	imd	0.102541665546596	2R	18411531	18411532	FBtr0086725	FBgn0013983
1489	CG15115	0.102199999801815	2R	19036386	19036387	FBtr0086597	FBgn0034413
1490	Hsc70Cb	0.100649999734014	3L	14037019	14037020	FBtr0075772	FBgn0026418
1491	CG31244	0.100214284977743	3R	19398566	19398567	FBtr0083772	FBgn0051244
1492	CG10055	0.0998958335258067	3R	7186672	7186673	FBtr0081605	FBgn0037482
1493	Cdep	0.0993749992921948	3R	4910552	4910553	FBtr0336810	FBgn0265082
1494	rho-4	0.0990000010157625	X	11599838	11599839	FBtr0073518	FBgn0030318
1495	blow	0.0980416679716048	2R	7584221	7584222	FBtr0300368	FBgn0004133
1496	CG30403	0.0970625024638139	2R	21711612	21711613	FBtr0114523	FBgn0050403
1497	CG11041	0.0961666670239841	2R	20146118	20146119	FBtr0300692	FBgn0034481
1498	CG14561	0.095833329949528	3L	22065907	22065908	FBtr0078480	FBgn0037149
1499	CG45002	0.0920833329340288	X	16987065	16987066	FBtr0344101	FBgn0266354
1500	Dys	0.090249998960644	3R	19461085	19461086	FBtr0110917	FBgn0260003
1501	Rchy1	0.0883333319798112	2L	6465668	6465669	FBtr0079271	FBgn0031816
1502	TwdlV	0.087124999066873	3R	4254708	4254709	FBtr0078976	FBgn0037227
1503	Doc2	0.0862142850112702	3L	9019245	9019246	FBtr0076547	FBgn0035956
1504	CG1129	0.0853611117151255	3R	4811444	4811445	FBtr0345175	FBgn0037279
1505	Parp	0.0840357142359218	3R	3587053	3587054	FBtr0113885	FBgn0010247
1506	pigs	0.0801785705345018	X	6600062	6600063	FBtr0070948	FBgn0029881
1507	Pgk	0.0781249998835847	2L	2748486	2748487	FBtr0077739	FBgn0250906
1508	CG2082	0.0780555558804837	3R	5771897	5771898	FBtr0078675	FBgn0027608
1509	Obp85a	0.0776666660482685	3R	8420596	8420597	FBtr0445396	FBgn0037589
1510	Cyp312a1	0.0771249973913655	3L	18132094	18132095	FBtr0075135	FBgn0036778
1511	Mp	0.0763125013327226	3L	6998843	6998844	FBtr0301108	FBgn0260660
1512	Or35a	0.0747499987483025	2L	15623557	15623558	FBtr0080781	FBgn0028946
1513	mthl8	0.0712500007590279	3L	22428	22429	FBtr0329896	FBgn0052475
1514	CG3386	0.0651875009061769	3L	682060	682061	FBtr0333379	FBgn0035152
1515	lbm	0.0546666668960825	2R	7049238	7049239	FBtr0336873	FBgn0016032
1516	GluRIB	0.0489374989992939	3L	9251978	9251979	FBtr0330341	FBgn0264000
1517	Sema2a	0.0407499999273568	2R	16500178	16500179	FBtr0087088	FBgn0011260
1518	Hsc70-4	0.0368124982342124	3R	15242687	15242688	FBtr0083057	FBgn0266599
1519	ph-p	0.0286000007763505	X	2136621	2136622	FBtr0070432	FBgn0004861
1520	CG7582	0.0267499992623925	3R	29682040	29682041	FBtr0085464	FBgn0039681
1521	Sesn; CG46429	0.0185000004130416					
1522	CG9467	0.0163333332942178	3R	9801025	9801026	FBtr0082156	FBgn0037758
1523	rictor	0.00469444340301885	X	19259842	19259843	FBtr0343635	FBgn0031006
1524	tacc	-0.00459999740123749	3R	4739546	4739547	FBtr0089951	FBgn0026620
1525	Ir48b	-0.0191666678292677	2R	11702448	11702449	FBtr0088080	FBgn0033648
1526	Usp47	-0.0337083330377936	3L	5752973	5752974	FBtr0077095	FBgn0016756
1527	CG6660	-0.0653125003227615	3R	22923352	22923353	FBtr0084338	FBgn0039030
