gene_symbol,start,end,width,width.1,Conc,Conc_Cph_NanoDam,Conc_control,Fold,p.value,FDR,geneChr,geneStart,geneEnd,geneLength,geneStrand,distanceToTSS,significance_score,rank
scb,15245828,15246227,400,401,11.2055740959705,11.5736735228018,10.7101407235019,0.656938350868344,0.0006913248727149,0.0209473879276702,2,15248784,15258498,9715,1,-2557,1.6788701244554323,573
Gdap2,7724953,7725352,400,401,11.1023235744801,11.4813310721468,10.5868290395969,0.656690225863521,0.000978450230316,0.0267772682711486,2,7718446,7726430,7985,2,1078,1.5722337303590803,574
CG17177,14698976,14699375,400,401,9.49693582217132,9.92998264588054,8.87526587129142,0.656454601329991,0.002312824389522,0.0480205063926193,3,14697313,14698600,1288,2,-376,1.3185732644713977,575
CG2930,3871997,3872396,400,401,10.7623160686321,11.1847616501632,10.1624222982933,0.655967525050381,0.0020944015982267,0.04474956903188,6,3872413,3878817,6405,1,-17,1.3492111428727096,576
pnr,16026254,16026653,400,401,9.47103070312055,9.88924912969437,8.87968522976426,0.655846417012869,0.001997903339289,0.043153705628221,4,16026252,16040915,14664,1,2,1.3649819052838985,577
Pomp,20785435,20785834,400,401,9.90004666095742,10.29746293389,9.34969378452023,0.654633619840468,0.0015209592309827,0.0359289956079263,1,20787656,20789098,1443,1,-1822,1.4445549232916548,578
AOX3,15550246,15550645,400,401,9.02151693082443,9.42280213528674,8.46367188400713,0.654492158869068,0.0016260688764271,0.0376174656889288,4,15542748,15548188,5441,2,-2058,1.4246104664780406,579
Jheh3,18861773,18862172,400,401,10.2860824753037,10.6602451185335,9.77955136212241,0.654367358624979,0.0009049183721411,0.0253584151670262,2,18860375,18862078,1704,2,0,1.5958778921831587,580
RhoGAP18B,19155776,19156175,400,401,11.5828456620484,11.9517817877624,11.0858886799406,0.65415005983478,0.0007712910054686,0.0227638725481038,6,19136107,19158201,22095,2,2026,1.6427538546139753,581
CG42728,15528472,15528871,400,401,10.337404212407,10.7137931274279,9.82676494495885,0.653489172626665,0.0009872032710141,0.0269641250133597,3,15527620,15528196,577,2,-276,1.5692136680157258,582
CG43731,19102386,19102785,400,401,9.59996030663356,10.0185950555785,9.00777628583825,0.652984953770264,0.0021014261520235,0.0447880594538582,1,19102044,19102909,866,1,342,1.3488377539593854,583
Pax,19422068,19422467,400,401,10.025006562212,10.4067153845164,9.50447687026583,0.651490157828837,0.0011788389111532,0.0301461284041078,1,19400781,19423552,22772,2,1085,1.520768455354591,584
CG1208,5832707,5833106,400,401,9.68166632927058,10.0812311182887,9.12716014652837,0.651175351155113,0.0016767244482846,0.0383752103488633,4,5831639,5838774,7136,1,1068,1.4159492309779431,585
Slmap,22576538,22576937,400,401,9.03265063107463,9.43843975426392,8.46600890080567,0.651168802305088,0.0018411307296786,0.0408654771535666,1,22579072,22585843,6772,1,-2135,1.3886434258054723,586
CG30334,12441004,12441403,400,401,10.6212042510258,10.9998619592188,10.1063597383432,0.650886956836057,0.0011107327572515,0.02929716164731,2,12440633,12441320,688,2,0,1.5331744527046283,587
lncRNA:CR42755,11384058,11384457,400,401,11.3235471529393,11.6982910049278,10.8159452701682,0.649176666839653,0.0010476816978315,0.0279581033990846,3,11382808,11384258,1451,2,0,1.5534922932714743,588
CG14667,5375080,5375479,400,401,11.3477509697242,11.711532594033,10.860140794461,0.648074274216664,0.0007676257185875,0.022750197708139,4,5375022,5376460,1439,1,58,1.6430148248011238,589
bdg,15930404,15930803,400,401,12.1428557237892,12.5553049635723,11.5630558532143,0.645628960855204,0.0021864885828123,0.0459526086924432,2,15923040,15931935,8896,2,1132,1.3376898290314196,590
gukh,18984387,18984786,400,401,12.4369395215057,12.8362789139859,11.8828699064473,0.643712265785894,0.0019022313575233,0.0417533290719172,4,18984025,19022436,38412,1,362,1.3793088916792084,591
CG14572,21741169,21741568,400,401,10.7977911318421,11.1997021895554,10.2387285626977,0.643096753043223,0.0019946439079141,0.043153705628221,3,21741534,21742441,908,1,0,1.3649819052838985,592
lncRNA:CR44157,4675582,4675981,400,401,11.2157592907702,11.5761193943393,10.7343019090321,0.642960669813471,0.0007876182411879,0.0230464979437855,4,4673977,4674610,634,1,1605,1.6373950589615454,593
Mef2,9930029,9930428,400,401,12.5046455852035,12.8914029424265,11.9746327371967,0.642900978757379,0.0015700461952481,0.0368180842048846,2,9916118,9929615,13498,2,-414,1.4339388133576254,594
Keap1,17077674,17078073,400,401,12.9112552403298,13.2871204935392,12.4015839129754,0.642001031357968,0.0012718074696791,0.0316720688843133,4,17073942,17078102,4161,2,29,1.4993235666977367,595
Lac,12453143,12453542,400,401,9.28732212081113,9.67373484111595,8.75795968302432,0.641626553225792,0.0016020041480032,0.0372281451737883,2,12453190,12465630,12441,1,0,1.4291286011937918,596
CG4822,120553,120952,400,401,12.3636060611613,12.760065631917,11.8150967656191,0.64115485863282,0.0019057817676917,0.0417955975906811,1,116970,120631,3662,2,0,1.3788694608748446,597
Nepl3,5056650,5057049,400,401,10.5535807818542,10.9277901046912,10.0469637154048,0.636732995990522,0.001377924390719,0.0333314675670939,1,5055982,5058248,2267,2,1199,1.477145564159474,598
Dark,17020619,17021018,400,401,12.6528145455642,13.0387377278178,12.1243752096198,0.634453881275706,0.0018158129302418,0.0405716065556014,2,17020027,17026703,6677,1,592,1.39177779475024,599
Mhcl,16090924,16091323,400,401,10.3470005472251,10.7506034305316,9.78463893027554,0.63236114876315,0.0024158006190525,0.049519100338747,4,16069675,16094150,24476,2,2827,1.3052272541629588,600
MESR3,18618733,18619132,400,401,13.131160843152,13.5157103694648,12.6053069359362,0.630083266514784,0.0019225853907686,0.0420565554230637,1,18617256,18661776,44521,1,1477,1.3761663004090041,601
apt,23565637,23566036,400,401,11.826349196133,12.2056079539736,11.3103874602785,0.629654106933974,0.0017663559859254,0.0399350541250087,2,23564891,23599526,34636,1,746,1.3986457226206,602
GEFmeso,18610162,18610561,400,401,12.9370257983704,13.325232037609,12.404273656094,0.629490027210688,0.0020599389705881,0.0442632451814612,2,18554119,18611777,57659,2,1216,1.353956748729231,603
Ack-like,13150828,13151227,400,401,12.0485770009651,12.4193146309108,11.548331039002,0.627662305275545,0.0015489760881369,0.0364569166215217,2,13142834,13152677,9844,2,1450,1.4382200649976835,604
CG11380,1189574,1189973,400,401,11.2483910086284,11.6360873790032,10.7166037448131,0.625582010879435,0.0021882194615449,0.0459526086924432,6,1191308,1196660,5353,1,-1335,1.3376898290314196,605
CG9512,14903444,14903843,400,401,10.0972838307889,10.4757608833881,9.58277485840565,0.625325742695905,0.001895487122318,0.0417533290719172,6,14901844,14905549,3706,2,1706,1.3793088916792084,606
lncRNA:CR43642,13817308,13817707,400,401,10.9754012690829,11.3426370424152,10.4815379791502,0.6227425521191,0.0015928826430182,0.0371504134103761,4,13816231,13817127,897,1,1077,1.4300363490407915,607
CG31189,42090251,42091049,800,802,17.31873477854171,17.05522894994586,16.54706052292977,0.621648198920364,0.0018486571505538377,0.0424885039076712,8,42089796,42091684,1890,4,635,4.128498891751764,608
Hsp70Ba,12467699,12468098,400,401,10.7603245992583,11.1108945126225,10.2962496981961,0.621184667249676,0.0010458555297944,0.0279581033990846,4,12465453,12467776,2324,2,0,1.5534922932714743,609
CG42637,19792906,19793305,400,401,10.6327454440356,10.9901410743838,10.1565861121956,0.617052403738659,0.0014255422465938,0.0340818534327385,3,19719527,19793569,74043,2,264,1.4674767955449037,610
tRNA:iMet-CAT-1-3,745911,746310,400,401,9.88252533175983,10.2478402333128,9.39214462621556,0.615089867193378,0.0017984576768899,0.0403359404864812,3,743723,743794,72,2,-2117,1.3943078124453931,611
ckn,14976163,14976562,400,401,10.3778446067182,10.7402659261368,9.89268550883871,0.614848693378384,0.0016974418675417,0.0387459556721494,2,14975922,14980795,4874,1,241,1.4117736227301598,612
CG6891,18775423,18775822,400,401,11.2583597182759,11.607145446447,10.7974176146774,0.609428371866994,0.0013522143175501,0.0329271423511028,6,18775228,18781345,6118,1,195,1.4824459587809473,613
CanA1,31038762,31039161,400,401,9.37102359268775,9.73681756565093,8.87977554000386,0.607776917585166,0.0020983998260445,0.044760643055553,4,31039374,31046821,7448,1,-213,1.3491036827899765,614
Ugt37C1,16838940,16839339,400,401,9.69755941565681,10.0675637699157,9.19865358509182,0.606008739500333,0.0023427915711941,0.0483383396075434,2,16843296,16845038,1743,2,5699,1.3157082714224977,615
hppy,19179435,19179834,400,401,10.9537666361645,11.2983509827751,10.5001596616085,0.605050007970969,0.0013344169927401,0.0326222930078487,2,19178738,19227193,48456,1,697,1.486485515838471,616
lncRNA:CR43417,16819001,16819400,400,401,10.9494787275733,11.3109639426897,10.4660026026724,0.601733926792504,0.0021754998334645,0.0457976540228108,2,16817519,16819240,1722,2,0,1.3391567680887635,617
AspRS-m,16827320,16827719,400,401,12.8253510686455,13.1849693657437,12.3452222778733,0.600968938659826,0.0021311861300364,0.0451976613315648,1,16827359,16831705,4347,1,0,1.3448840363627983,618
PH4alphaSG2,30489691,30490090,400,401,10.343921151956,10.6977930119581,9.87402017309566,0.600638944294829,0.0018998402585101,0.0417533290719172,4,30490074,30491987,1914,1,0,1.3793088916792084,619
pigs,6598823,6599222,400,401,11.0993060497131,11.4549316032979,10.6262957470852,0.590343113579432,0.0024332946201838,0.0498379809747056,6,6600062,6652098,52037,1,-840,1.3024395600347887,620
lncRNA:CR45237,22420426,22420825,400,401,11.3023602346754,11.6517851607027,10.8402970097285,0.586175290216397,0.0023386012311723,0.0483383396075434,3,22420855,22421200,346,2,375,1.3157082714224977,621
Magi,21140507,21140906,400,401,11.4409793851188,11.7760887640753,11.0037018687523,0.578141211876542,0.0019891084756956,0.0431085219353588,2,21129463,21139795,10333,2,-712,1.3654368675734405,622
Papss,19847096,19847495,400,401,10.5068404918269,10.8426916155081,10.0682951234743,0.578061855447053,0.002032677109481,0.0437944879743714,3,19847309,19860925,13617,1,0,1.3585805468692838,623
lncRNA:CR45866,15260045,15260843,800,802,19.61142343718819,19.09722699530566,19.23170043085446,0.22837331716250697,0.0010835830583401803,0.030786207750305102,6,15259982,15261016,1036,4,572,4.092427394724313,624
be,30034095,30034893,800,802,20.319509050708803,20.203417245318377,19.92994345794963,0.22674901470070508,3.057550679785345e-05,0.0020950220668044,12,30048872,30068828,19958,2,-13979,6.612939412821488,625
Pde1c,23808774,23809572,800,802,16.858333741378893,16.48502060368573,16.55576388422777,0.13828089754462203,0.002457029018011,0.0581299048760089,2,23630915,23805809,174896,4,-2965,3.2144991582193603,626
aln,1990479,1991277,800,802,19.039762340394752,18.98159686338783,18.71069124438144,0.12056373601871107,0.0020246263472436,0.0535384741856832,6,1987966,1991406,3442,2,2513,3.1679948119300474,627
IA-2,2101833,2102631,800,802,17.25754999554562,17.0126304996584,16.88059959451483,0.07482527755060397,0.0021209258135673,0.0556712770743002,2,2016756,2096106,79352,4,-5727,3.124839585833615,628
CG46385,15521274,15522072,800,802,22.37796934043197,22.04780886936454,22.013529086271298,-0.370427757535973,0.0019026403001064275,0.0419326436063463,4,15478228,15524815,46589,4,3142,5.125693398734267,629
Flacc,18892768,18893167,400,401,10.1583277305882,9.70844224189898,10.5007676078722,-0.579955770983884,0.0022880510000997,0.0476600096984341,6,18888978,18893636,4659,2,469,1.32184587361407,630
snoRNA:CD26b,1648132,1648930,800,802,19.81617148571345,19.148576815262928,19.598952615489942,-0.592766021461884,6.677211286600519e-05,0.003745839497780991,6,1654150,1654288,140,4,5358,7.702623065691966,631
eIF2beta,12527641,12528040,400,401,10.8355362840387,10.3761272239121,11.1834466967232,-0.596699499162767,0.0017950284465361,0.0403054450466714,3,12525093,12526731,1639,2,-910,1.3946362790702254,632
lncRNA:CR44148,7686393,7686792,400,401,9.97898725448492,9.48873720047277,10.344229953079,-0.603229863201278,0.0022647618184494,0.0473281866609359,1,7684482,7685341,860,2,-1052,1.3248801348355304,633
CG31075,26985527,26985926,400,401,9.731890937699,9.23318785936612,10.1017842608063,-0.609056531094328,0.0022142182762848,0.0463849879132144,4,26985624,26987651,2028,2,1725,1.3336225522329408,634
ninaA,879662,880061,400,401,10.3361098096221,9.84806201225536,10.7001339287212,-0.609815324819703,0.0019537269202787,0.0425929025628566,1,877302,878270,969,1,2360,1.3706627632115453,635
Cog3,3456597,3456996,400,401,11.0793004196622,10.5732131025611,11.45322197727,-0.618267854165742,0.0019962333879826,0.043153705628221,1,3453697,3457064,3368,2,68,1.3649819052838985,636
Tdh,20467981,20468380,400,401,11.9522176149228,11.4837664181924,12.3052697577883,-0.621892371070346,0.0011115269103119,0.02929716164731,3,20466944,20469592,2649,1,1037,1.5331744527046283,637
CG16799,20655066,20655465,400,401,11.0160408835143,10.5437617104933,11.371254603136,-0.622313879794997,0.0011783173814929,0.0301461284041078,2,20652557,20655096,2540,2,0,1.520768455354591,638
Mtpalpha,9574985,9575384,400,401,10.8342467910361,10.3634341676279,11.1886334415218,-0.626357455118296,0.0010273367520565,0.0277025554996386,1,9573563,9576769,3207,2,1385,1.5574801663795999,639
CG15258,15361080,15361479,400,401,10.0346439743423,9.48534703800168,10.4315125082008,-0.630282108579051,0.0022940159819796,0.0477298942583061,1,15360921,15361627,707,2,148,1.3212095277767486,640
Hip1,12767548,12767947,400,401,9.02830752329806,8.49344936145538,9.41762483430215,-0.633820220029214,0.001941331684966,0.0423945310660026,3,12768603,12773219,4617,2,5272,1.372690164186683,641
CG43742,21935014,21935413,400,401,9.04529735516663,8.4769796494989,9.45193988514207,-0.634974136903955,0.0024027996678951,0.0492918831392361,2,21935002,21936863,1862,2,1450,1.307224589811264,642
asRNA:CR43824,4964724,4965123,400,401,12.2606474972011,11.75956158281,12.6318441845406,-0.635266903114817,0.0013234385357604,0.0324947433773861,1,4963976,4965425,1450,2,302,1.4881868884622653,643
Vm32E,11173560,11173959,400,401,10.0146004661799,9.50683113840462,10.3894351463852,-0.637081176645501,0.0013874686296747,0.0335142070407339,1,11171229,11171665,437,2,-1895,1.4747710517262498,644
snama,24092314,24092713,400,401,9.96543698102172,9.46641331799625,10.3355058515833,-0.642194973213677,0.001095507997464,0.0289342333005763,2,24086604,24092014,5411,1,5710,1.5385880210847964,645
lncRNA:CR43962,22512673,22513072,400,401,9.23493625699719,8.68666474955321,9.63127229545384,-0.648261946324094,0.0016838883070863,0.0385049126220402,6,22514453,22514891,439,2,1819,1.414483857802257,646
CG9471,9772201,9772600,400,401,10.8389340985433,10.2936754602774,11.233702250578,-0.648283757855942,0.0016339851673725,0.0377327364727643,4,9770532,9771542,1011,2,-659,1.4232816975308828,647
CG2260,8119706,8120105,400,401,9.1945719743622,8.6584446620564,9.58455765538171,-0.654239328988154,0.0013353265126244,0.0326222930078487,6,8119082,8121147,2066,2,1042,1.486485515838471,648
Cpr47Ee,11266382,11266781,400,401,11.3872741330088,10.7662890712049,11.819991140821,-0.655332005503374,0.0023373546115473,0.0483383396075434,2,11265126,11266856,1731,1,1256,1.3157082714224977,649
Tehao,13436741,13437140,400,401,10.4359519326277,9.90351688995331,10.8239906650283,-0.659669883877758,0.00113695830306,0.0296334876861383,1,13435622,13439930,4309,1,1119,1.52821723162132,650
CG14655,4778016,4778415,400,401,11.8280500171932,11.2831870197898,12.2226119090086,-0.666649264179259,0.0011324532014006,0.0296334876861383,4,4777497,4780302,2806,2,1887,1.52821723162132,651
CG10222,13411454,13411853,400,401,11.8330798458427,11.2057727757891,12.268832498284,-0.671928489339269,0.0019112149281189,0.0418790494257748,3,13411122,13412453,1332,2,600,1.378003184534404,652
CG42554,836045,836444,400,401,11.4522139897245,10.8552257742199,11.8732269635612,-0.673950857376248,0.0015571688460768,0.0365828023427645,3,835683,836770,1088,1,362,1.4367230294396058,653
Idh3b,22020140,22020539,400,401,9.6130864529854,9.02520663303242,10.029580402657,-0.675851754923575,0.0014179326017019,0.0339947028693225,4,22016825,22019382,2558,2,-758,1.4685887504239072,654
CG10959,8149171,8149570,400,401,10.4359644092285,9.91992680492001,10.8152639572334,-0.676399661369236,0.0005866181348326,0.0187462751783476,6,8148783,8150686,1904,1,388,1.7270850122131585,655
lncRNA:CR43622,15049576,15049975,400,401,8.90430349279324,8.31570645095981,9.3211548347361,-0.676465270543683,0.0014043780077388,0.0338043079164041,2,15049775,15050355,581,2,380,1.4710279510505522,656
CG8112,8709737,8710136,400,401,9.09214487827815,8.51054398623902,9.50549863132735,-0.678170108263555,0.001293037867583,0.0319889153671555,4,8712933,8714104,1172,1,-2797,1.4950004850814134,657
dyw,2692829,2693228,400,401,9.33174174755481,8.78043314800574,9.72965325027734,-0.688791761441786,0.0007490106344673,0.0223012714949911,6,2692732,2693886,1155,2,658,1.6516703751798072,658
CG15629,4812700,4813099,400,401,11.5174792901328,10.9195882984048,11.9389378466236,-0.691241111176861,0.0011636792616391,0.0301163470881959,1,4813009,4815891,2883,1,0,1.521197706297624,659
jvl,14786844,14787243,400,401,9.03265477917292,8.43416315310876,9.45440955975597,-0.6935546957945,0.0011155275580593,0.0293477817617463,4,14787928,14793607,5680,1,-685,1.5324247191196068,660
Mco3,25897836,25898235,400,401,9.72680261903696,9.14488138868634,10.1403170755679,-0.698093232911354,0.0008776746438605,0.0247839519355794,4,25897476,25899744,2269,1,360,1.605829441827158,661
spartin,4652449,4652848,400,401,11.4332068356962,10.6157082199184,11.9518176000093,-0.698530911071657,0.002391078986845,0.0490905881377405,4,4654800,4657985,3186,1,-1952,1.3090017647335954,662
Nrd1,11867484,11867883,400,401,9.79344246943915,9.01541114397813,10.2961172577743,-0.70084857128494,0.002178650035602,0.0458264694733128,6,11864651,11868893,4243,2,1010,1.3388836000390916,663
CG1463,12608246,12608645,400,401,9.94632329764163,9.19650777012382,10.4372223945789,-0.700929782208256,0.0020413957788115,0.0439087846236856,6,12609977,12611608,1632,2,2963,1.3574485838141224,664
NPFR,6192440,6192839,400,401,8.66878056116769,7.83231938652035,9.19483378078501,-0.705061941957472,0.0023174215492446,0.0480771527050958,4,6187315,6195403,8089,1,5125,1.3180612606617506,665
CG10734,16164351,16164750,400,401,10.1192046726206,9.57732629117282,10.5122078114891,-0.710371733533657,0.0003490716533621,0.0128844609420186,2,16157267,16158794,1528,2,-5557,1.889933746674893,666
CG43672,15772037,15772436,400,401,9.99067148266844,9.43500771464635,10.3908334237115,-0.711463961159005,0.0004412184654995,0.0151945716532462,6,15773171,15778703,5533,1,-735,1.818311538509582,667
CG15525,29997293,29997692,400,401,10.7519998367525,9.88169832287828,11.2910022574987,-0.718587428085543,0.0021448325721119,0.0453748502611678,4,29996961,29997676,716,2,0,1.343184795142737,668
CG30120,18446649,18447048,400,401,11.4707088408754,10.7904417819986,11.9311371535914,-0.720650000756665,0.0012317581300921,0.0310048707403321,2,18446548,18449420,2873,1,101,1.508570074892019,669
CG32751,6197589,6197988,400,401,8.14247968102864,7.37939349873344,8.63895787767716,-0.725815258386401,0.0015954076918374,0.037175600428005,6,6196580,6198654,2075,2,666,1.429742008402147,670
snRNA:7SKa,7474881,7475280,400,401,8.36115981794287,7.40090441679548,8.93262702262487,-0.731828545316276,0.0021359818362655,0.0452620533261374,4,7474553,7474996,444,2,0,1.3442657480396307,671
CG15097,18822917,18823316,400,401,11.1140351742803,10.5664957928074,11.509990674691,-0.733888149592031,0.0001760117330708,0.0078337401959281,2,18822188,18825738,3551,2,2422,2.106030835819273,672
28SrRNA-Psi:CR45855,23205758,23206157,400,401,9.50360021813987,8.43664654687213,10.1102074726059,-0.735085094422692,0.0022696780526289,0.0473539885676237,6,23205822,23206525,704,1,0,1.3246434350354375,673
lncRNA:CR43612,12543608,12544007,400,401,9.13492682509059,8.53162202445101,9.55904875823259,-0.73992391221474,0.0004400651458829,0.0151751687370497,3,12542147,12542953,807,1,1461,1.8188664711810636,674
CG5888,16404354,16404753,400,401,10.5913964050419,9.75114580959603,11.1189206611991,-0.746911789809205,0.0015453653606928,0.0364052416701669,1,16400175,16405957,5783,2,1204,1.4388360816108305,675
lncRNA:CR44732,14428101,14428500,400,401,9.32764360794708,8.637429844257,9.79256065230747,-0.747863188404826,0.0008603733644867,0.0245378102011335,1,14428612,14430822,2211,2,2322,1.610164197110164,676
alpha-Est5,7536904,7537303,400,401,12.5570436289262,11.9913733245771,12.962337416441,-0.748782551054815,0.0001635846992205,0.0074350112852442,4,7534229,7536390,2162,2,-514,2.1287183679469277,677
CG11891,25271694,25272093,400,401,11.6325431071093,10.9950420567271,12.0731493903188,-0.75034843604023,0.0005275883708602,0.0172674438172774,4,25271829,25273267,1439,1,0,1.7627719483744344,678
Sirup,7999158,7999557,400,401,11.3600106469857,10.7068167327272,11.8079906962746,-0.752274055918404,0.0005938628376962,0.0189073285887821,1,7998946,7999676,731,1,212,1.7233698281675285,679
CG13581,24507419,24507818,400,401,8.85698739652644,8.13723850651781,9.33497227238116,-0.752477948997624,0.0009529065012462,0.0263303112186476,2,24506870,24507706,837,1,549,1.5795440075956968,680
mahj,21628109,21628508,400,401,10.1771582146437,9.37107432148736,10.6912226622061,-0.753272615379976,0.0013221764729065,0.0324947433773861,2,21625030,21631422,6393,1,3079,1.4881868884622653,681
Cep97,3865998,3866397,400,401,9.58011065714682,8.97934477833836,10.0029853992723,-0.753311414339627,0.0002964349570337,0.0114501340385776,1,3867697,3871425,3729,1,-1300,1.9411894293176402,682
CG42375,13778114,13778513,400,401,9.14221468345653,8.05104617235894,9.75632985417689,-0.754868985016067,0.0020056534432806,0.0432847607620751,4,13779624,13780795,1172,1,-1111,1.3636649785162833,683
loqs,13382887,13383286,400,401,9.64251269981947,8.70015810391776,10.2077365985763,-0.756562525893634,0.0016972251497977,0.0387459556721494,1,13382652,13385671,3020,1,235,1.4117736227301598,684
CG7611,21521410,21521809,400,401,9.63698106504345,8.82714437696239,10.1525457501374,-0.774759785697479,0.0010431752958692,0.0279581033990846,3,21523186,21528163,4978,1,-1377,1.5534922932714743,685
Loxl1,31458740,31459139,400,401,10.8593992708936,10.2177118966249,11.3019841740435,-0.775471446014393,0.0003136821347057,0.0119194577774077,4,31458380,31459869,1490,2,730,1.923743500437718,686
Sec63,7361058,7361457,400,401,13.1215084327243,12.3752840546403,13.6108851922945,-0.775960958529069,0.0007742840973737,0.0228161035566326,3,7360561,7364366,3806,1,497,1.641758520668865,687
CG42367,9930871,9931270,400,401,8.96407916386378,8.11872851861475,9.49357479389412,-0.776044541516711,0.001151637631038,0.0298949324505093,1,9930580,9931131,552,1,291,1.5244024235585731,688
stwl,14410003,14410402,400,401,9.62426553513665,8.93548606384365,10.0885380814917,-0.780085250612684,0.0004837227754962,0.0163733794732121,3,14403510,14409939,6430,2,-64,1.785861672751056,689
lncRNA:CR43421,19940201,19940600,400,401,8.31814283703838,7.30978668449624,8.90588000106134,-0.781568275998969,0.0015097287614093,0.0356964819735796,2,19939882,19940544,663,2,0,1.447374583180449,690
Ibf2,9258087,9258486,400,401,9.04811286205667,8.17630044614032,9.58768371752263,-0.781678363297376,0.0011654947409476,0.0301330172973643,4,9257727,9258501,775,2,15,1.5209573791136748,691
Cubn2,11809621,11810020,400,401,9.9455764792419,9.22718526062131,10.4229690651151,-0.781837443514848,0.0005948114959526,0.0189141232798294,3,11801951,11814755,12805,2,4735,1.7232137846147808,692
CG4198,5314569,5314968,400,401,8.25844934094576,7.24968072257383,8.8463229109454,-0.785828895658785,0.0014590958792147,0.0347548532340739,6,5313258,5315190,1933,1,1311,1.4589845411283446,693
zda,18632602,18633001,400,401,10.1345514277893,9.50262170577833,10.5725113248876,-0.787942652849926,0.0001924095732073,0.0084466489262083,2,18629915,18632045,2131,2,-557,2.0733155563180095,694
CG31960,3782001,3782400,400,401,10.5790349713285,9.65907500231244,11.1362992918475,-0.794287820039721,0.0011490193882135,0.0298872838845233,1,3784947,3785622,676,1,-2547,1.5245135512558703,695
CG8379,8826684,8827083,400,401,9.7245984775201,8.88788706589138,10.2507490035542,-0.798240984512391,0.0008668586994341,0.0246680752687437,4,8824411,8827279,2869,1,2273,1.6078647350977606,696
RpS3,23357572,23357971,400,401,10.2919210743642,9.54843609414002,10.7801329307932,-0.800567831587114,0.0005160488306942,0.0170230287678504,4,23358812,23359928,1117,1,-841,1.7689631669223873,697
CG31957,3871178,3871577,400,401,8.61665059493779,7.89973023059845,9.09340061003079,-0.804321448101519,0.0003903947769589,0.013871416626063,1,3871271,3872458,1188,2,881,1.857879184098632,698
CG43093,22769844,22770243,400,401,11.4792474052551,10.8264108590878,11.9270608417886,-0.806665540740122,0.0001610525909492,0.007345882805265,4,22769775,22770307,533,2,64,2.133956004582165,699
CG5355,10411023,10411422,400,401,10.7351239999673,9.97256003810923,11.2313840247999,-0.807914802210478,0.0005244974052322,0.0172100711091825,1,10410537,10413463,2927,2,2041,1.7642173352353816,700
REPTOR,24579516,24579915,400,401,8.83191708612304,8.1456374828479,9.29506409604467,-0.809246647479899,0.0002516465385924,0.0103577715284644,4,24559280,24577453,18174,2,-2063,1.984733672872239,701
Mf,15176457,15176856,400,401,9.07262611081431,8.31165922704407,9.56821821740312,-0.80959041022092,0.0005056210471308,0.0168485769915034,4,15170625,15179350,8726,2,2494,1.7734367731804745,702
CG32537,19276477,19276876,400,401,8.57895647003033,7.54601123543216,9.17473562501263,-0.810158875731388,0.0012397076912237,0.0311136393724202,6,19273349,19276539,3191,2,0,1.5070491863545943,703
zetaCOP,16673125,16673524,400,401,9.4007031248914,8.58326949675668,9.91928814761024,-0.810572975072342,0.0006844805058303,0.0208135472960823,3,16671664,16673537,1874,2,13,1.6816538957698535,704
CG15357,1944294,1944693,400,401,8.81271081038129,7.89746637900287,9.36827763857441,-0.815751398734792,0.0009200002499453,0.0256970753852808,1,1945150,1945709,560,2,1016,1.5901163014278417,705
CG32170,16876949,16877348,400,401,10.406150013869,9.55928117645434,10.9362306228458,-0.819964906996616,0.0006911047886928,0.0209473879276702,3,16877309,16879372,2064,1,0,1.6788701244554323,706
Larp4B,3228359,3228758,400,401,10.9356425556842,10.1358711861541,11.447171110525,-0.830984171440476,0.0004648743112495,0.0158953516975191,3,3226053,3236604,10552,1,2306,1.7987298585260514,707
CG8483,13215569,13215968,400,401,8.20275178004018,7.20917496033079,8.78556684994206,-0.834584628982538,0.0009256811352879,0.025781998644483,4,13208754,13214465,5712,2,-1104,1.5886834187659638,708
Amt,15248289,15248688,400,401,10.5891938553843,9.88346554658721,11.0610234148383,-0.837246789031713,0.0001669477072623,0.0075478554821144,4,15247163,15249137,1975,2,449,2.1221764238119696,709
CG15891,6295288,6295687,400,401,13.181254135606,12.4778578413243,13.6520515103776,-0.850259150183268,0.0001132263372692,0.005601437550486,6,6294517,6295345,829,2,0,2.251700501543079,710
Tes,17468338,17468737,400,401,9.78009126558748,8.93696351198722,10.3087288466163,-0.851376429564073,0.0004473947004228,0.015347535385478,2,17465879,17469177,3299,2,440,1.813961356631482,711
cold,574447,574846,400,401,9.55249440111748,8.23180987602884,10.2302552462194,-0.852537741590558,0.0012657993916033,0.0315808695792395,1,574508,575734,1227,1,0,1.5005759158645864,712
Vps25,8624658,8625057,400,401,9.44622242916083,8.69545298895962,9.93752499680124,-0.855097277225125,0.0001984476018921,0.0086526517943649,2,8625451,8626180,730,1,-394,2.0628507730940133,713
CG7289,1983445,1983844,400,401,10.9963325945994,10.2102138427941,11.5023229935962,-0.857434991486626,0.0002696516968614,0.0107365560118548,1,1982217,1984514,2298,1,1228,1.9691350058722001,714
CG10479,5967915,5968314,400,401,10.5278321236689,9.84174772416443,10.9908911262409,-0.858270494327384,6.29410361986014e-05,0.0035585893543055,3,5967545,5976007,8463,2,7693,2.4487221247943105,715
Rnp4F,5320853,5321252,400,401,9.24829358499045,8.5045501449147,9.73661548378882,-0.85867475198937,0.0001660843281799,0.0075220410958274,6,5318928,5322489,3562,2,1237,2.123664298187973,716
