gene_id	gene_short_name	Ctrl_1	Ctrl_2	Ctrl_3	ScOE_1	ScOE_2	ScOE_3	ScOE_4
FBgn0001280	janA	167.551	141.684	139.958	128.139	118.496	126.252	140.932
FBgn0001281	janB	0.435324	0.352302	0.208706	0.301641	0.335131	0.268887	0.216637
FBgn0001285	Jon44E	2.54858	86.3462	7.21526	1.7009	2.23895	2.81935	1.4513
FBgn0001291	Jra	202.291	209.883	152.926	89.6766	71.2732	69.4362	73.4483
FBgn0001296	kar	17.0018	8.94173	7.06376	6.35367	9.3296	10.1437	7.21526
FBgn0001297	kay	569.521	599.243	773.996	267.194	305.76	246.28	298.897
FBgn0001301	kel	7.93488	8.81026	7.96861	6.9335	7.45041	6.68637	7.50105
FBgn0001308	Khc	68.5844	62.9358	56.7844	49.4974	43.716	44.0167	31.7505
FBgn0001311	kkv	0.00908322	0	0	0.0299117	0.0422409	0.0270008	0.0191344
FBgn0001313	kl-2	0	0	0	0	0	0	0
FBgn0001316	klar	61.2142	56.8859	62.3949	71.903	78.0214	77.2455	49.8829
FBgn0001319	kn	0.017548	0.0201036	0.0471385	0.038648	0.0496105	0.052787	0
FBgn0001320	kni	0.0252187	0.0288913	0.101613	0	0.146488	0.101129	0.0393221
FBgn0001321	knk	0.174143	0.310339	0.207902	0.420256	0.314702	0.465622	0.230843
FBgn0001323	knrl	0	0.162477	0.432911	0.0509145	0.239654	0.201668	0.0633367
FBgn0001324	kto	7.74014	4.13853	3.21077	6.64526	7.20129	7.85656	3.04657
FBgn0001325	Kr	0.143473	0.21128	0.0275281	0	0.0357169	0.0273204	0.015935
FBgn0001330	kz	1.59006	1.72749	1.08962	0.723458	0.512766	0.566608	1.10791
FBgn0001332	L	32.2825	21.2206	28.9761	26.3	23.5772	25.5437	26.8964
FBgn0001341	l(1)1Bi	2.3501	1.77916	1.62435	1.30254	1.15755	1.04177	2.41121
FBgn0001404	egh	80.7378	72.0834	81.722	37.7733	48.2241	46.2169	53.62
FBgn0001491	l(1)10Bb	59.6615	76.8562	75.3653	81.1293	78.2807	73.3662	75.8078
FBgn0001565	Hlc	136.439	165.907	175.223	91.4294	88.9717	101.219	71.3394
FBgn0001612	Grip91	5.47135	4.89211	3.88071	4.41705	4.70027	4.37136	5.99182
FBgn0001624	dlg1	20.3666	17.1823	18.9866	17.5231	19.4857	20.0429	16.5256
FBgn0001941	ifc	474.958	434.893	587.705	146.723	205.637	162.829	259.39
FBgn0001942	eIF-4a	3217.32	2123.76	1903.61	1399.76	1188.66	1452.47	1060.12
FBgn0001961	Arpc1	65.8959	82.162	79.0806	27.9753	26.6323	31.964	24.1691
FBgn0001965	Sos	8.12447	8.37084	5.85746	10.3299	9.31597	8.56405	8.93501
FBgn0001967	NimC3	0	0	0	0.0975002	0	0	0.0519808
FBgn0001970	Pgant35A	0.977744	0.58807	0.853578	0.691783	0.752526	0.779382	0.651857
FBgn0001974	l(2)35Bd	14.3962	14.987	13.3829	12.211	11.0255	10.1318	12.9345
FBgn0001977	CIAPIN1	17.7542	11.763	14.4516	11.9558	11.7016	14.54	10.5388
FBgn0001978	stc	57.9596	38.2123	35.5244	27.5355	28.7325	29.5079	23.5538
FBgn0001981	esg	361.912	313.71	230.425	253.665	248.638	213.168	226.11
FBgn0001983	wor	0.0473824	0.0271414	0.0636388	3.25889	2.94497	2.19491	2.49392
FBgn0001986	l(2)35Df	10.23	6.03799	6.16776	5.4869	6.2132	6.21392	6.44549
FBgn0001987	Gli	4.4318	5.7753	9.28788	9.59534	15.0318	12.3293	13.1563
FBgn0001989	l(2)35Di	210.997	160.022	166.142	129.365	129.039	129.789	82.99
FBgn0001990	wek	7.13805	5.04668	3.90757	4.25498	3.5972	3.78707	3.19034
FBgn0001991	Ca-alpha1D	0.0314939	0.156487	0.128452	2.47244	4.18734	4.96165	2.22911
FBgn0001992	Cyp303a1	1.04976	2.26024	2.88287	2.83074	2.2474	2.39777	4.81034
FBgn0001994	crp	98.3291	76.3558	74.8007	96.2549	89.3654	102.288	75.2227
FBgn0001995	mRpL4	98.1984	120.261	117.528	68.4694	59.8439	62.2548	62.3153
FBgn0002021	l(2)37Bb	25.1601	20.3336	17.601	13.21	12.7672	10.9648	13.8622
FBgn0002022	Catsup	113.566	87.9908	81.0676	75.0761	82.3685	69.8495	83.2031
FBgn0002023	Lim3	1.44694	1.84306	2.22097	1.4971	1.90835	0.981389	1.53207
FBgn0002031	l(2)37Cc	298.045	227.007	216.623	118.015	97.8107	93.1878	98.1458
FBgn0002036	CG10561	3.22305	2.77391	2.31729	3.05681	2.8218	3.16228	2.51064
FBgn0002044	swm	14.0883	12.7807	13.4161	12.6505	11.7093	12.0461	12.26
FBgn0002069	Aats-asp	99.3328	81.5137	57.2118	63.8595	53.3367	53.3106	28.8856
FBgn0002121	l(2)gl	127.568	218.762	188.177	135.713	110.534	107.036	131.468
FBgn0002174	l(2)tid	45.2692	23.9059	22.9572	30.1907	28.0146	33.0957	20.0236
FBgn0002183	dre4	12.4385	9.21527	10.6591	12.683	10.5807	12.6876	9.66025
FBgn0002283	l(3)73Ah	47.4976	80.7265	68.8226	72.8139	63.111	60.7044	82.0741
FBgn0002284	Prosbeta6	143.239	112.122	121.436	168.075	138.924	168.837	170.662
FBgn0002306	sas	0	0.0240015	0.0261211	0.00689399	0.0304222	0.0126038	0.00682418
FBgn0002354	l(3)87Df	12.5117	9.07807	13.4435	11.4372	11.063	14.8032	12.7805
FBgn0002413	dco	41.6727	41.0297	36.7788	57.1032	57.666	60.5032	50.9889
FBgn0002431	hyd	8.1567	10.1397	8.34629	6.71754	6.40693	5.0397	8.18596
FBgn0002440	l(3)mbn	0	3.24E-07	0	4.96E-08	0.0407551	1.87E-08	2.68E-08
FBgn0002441	l(3)mbt	1.4248	1.16465	1.32988	1.51751	1.39623	1.56872	2.00211
FBgn0002466	sti	2.35169	1.7153	1.60656	10.3742	8.79174	8.39043	10.2165
FBgn0002521	pho	24.5474	31.9046	30.1156	23.9449	22.9778	20.8127	27.9039
FBgn0002522	lab	2.04257	5.79088	7.81206	5.53717	7.09918	8.14376	9.28171
FBgn0002524	lace	99.0665	88.7836	80.5286	37.6228	41.7495	36.5245	43.5574
FBgn0002525	Lam	94.8761	94.8637	92.3896	149.919	138.005	140.936	170.217
FBgn0002526	LanA	86.1084	72.4615	60.5077	23.4857	16.6984	15.8367	15.3764
FBgn0002531	Lcp1	0.0556658	0	0	0	0	0	0
FBgn0002533	Lcp2	0	0	0	0.131	0.0770771	0.172805	0.10079
FBgn0002534	Lcp3	0.0913766	0	0.122721	0.102886	0.272412	0	0
FBgn0002535	Lcp4	0	0	0	0	0	0	0
FBgn0002542	lds	8.00426	7.02754	5.57906	10.1562	9.76275	9.2954	13.6355
FBgn0002543	lea	10.0599	8.0865	9.29609	7.02547	6.67291	4.67088	3.3368
FBgn0002552	lin	0.840465	0.780903	0.170622	0.840253	0.68944	0.508158	0.589886
FBgn0002561	l(1)sc	0	0	0.216221	0	0.124685	0	0.112979
FBgn0002562	Lsp1alpha	0	0.113082	0	0.181905	0.0458691	0	0
FBgn0002563	Lsp1beta	0.019903	0.182437	0	0.18342	0.0809387	0.0119737	0.0139676
FBgn0002564	Lsp1gamma	0.291325	0.309912	0.279483	0.246524	0.205485	0.175262	0.0876203
FBgn0002565	Lsp2	0.021029	0.192732	0	0.166088	0.0855063	0.0126511	0.0147578
FBgn0002566	lt	18.3452	19.2932	17.1799	12.8098	13.1438	14.0082	12.3228
FBgn0002567	ltd	58.3003	93.7106	101.65	66.0352	83.4407	78.3366	70.7825
FBgn0002569	Mal-A2	3.15828	4.30598	22.6466	14.7053	36.9792	35.8807	72.1164
FBgn0002570	Mal-A1	11.1161	18.378	454.181	2.58132	100.389	107.904	820.498
FBgn0002571	Mal-A3	8.71871	6.06194	8.72194	7.81606	25.1476	23.2778	7.1736
FBgn0002573	sens	0	0	0	0	0	0.0127977	0
FBgn0002576	lz	0.082353	0.0943461	0.176973	0.36842	0.229618	0.0792704	0.034676
FBgn0002577	m	0.0895523	0.256485	0.380876	0.0294702	0.0606881	0.0179583	0
FBgn0002578	Kaz-m1	28.989	62.9123	215.479	63.8696	140.706	149.42	70.2554
FBgn0002579	RpL36	14391	9349.57	12855.4	7018.6	4053.1	5960.25	4600.79
FBgn0002590	RpS5a	8931.35	6826.45	6662.71	5001.59	3647.15	4296.61	3293.99
FBgn0002592	E(spl)m2-BFM	0.891654	1.60522	1.53973	3.47923	3.07063	2.33726	3.17344
FBgn0002593	RpLP1	6386.17	6964.65	6593.05	4546.28	2902.57	3466.46	3070.37
FBgn0002607	RpL19	9363.62	9991.14	8532.58	6216.72	4935.49	5935.53	4896.3
FBgn0002609	E(spl)m3-HLH	1126.35	1598.05	1858.59	496.052	399.043	295.233	472.218
FBgn0002622	RpS3	12773.2	9527.36	9267.13	6889.08	5018.46	5154.28	3890.85
FBgn0002626	RpL32	4824.1	4224.22	5222.47	2806.42	2038.96	2687.69	2272.96
FBgn0002629	E(spl)m4-BFM	0.0865652	0	0.23253	27.6895	29.114	28.9032	24.2393
FBgn0002631	E(spl)m5-HLH	0.424643	0.810808	1.52089	1.02478	1.31554	1.36249	0.49668
FBgn0002632	E(spl)m6-BFM	1.79735	4.00053	4.20726	113.834	90.3831	86.5031	104.115
FBgn0002633	E(spl)m7-HLH	9.06007	17.511	21.1914	565.596	492.621	415.948	735.866
FBgn0002638	Rcc1	20.2853	23.9093	21.236	34.3973	29.5311	28.0926	39.0141
FBgn0002641	mal	7.36105	8.0456	14.1236	18.7613	16.5248	18.6851	10.7797
FBgn0002643	mam	9.36848	10.4853	11.6894	8.80782	9.19025	8.5964	6.35838
FBgn0002645	Map205	41.7829	73.8763	62.5198	45.2655	39.3484	31.6527	41.5422
FBgn0002673	twe	12.7494	16.8217	15.4471	9.47561	7.84067	6.37184	10.7586
FBgn0002707	mei-9	3.08993	2.0234	2.03951	1.93045	1.63517	1.88348	1.479
FBgn0002709	mei-218	0.943559	1.51521	1.24562	1.02972	0.866633	1.05767	1.85635
FBgn0002715	mei-S332	21.3083	21.8875	34.6756	23.0644	21.4155	25.7003	24.9552
FBgn0002716	mei-W68	0.146401	0.329188	0.262404	0.0504371	0.0754487	0.108275	0.21839
FBgn0002719	Men	26.1146	34.7343	34.569	70.4697	77.3625	84.038	67.7462
FBgn0002723	Met	3.58861	5.4891	5.26635	5.16145	5.04376	4.34725	4.55651
FBgn0002732	E(spl)malpha-BFM	3970.98	3922.8	3821.35	1508.61	1041.97	1134.94	1264.87
FBgn0002733	E(spl)mbeta-HLH	1050.23	1060.3	835.664	347.856	263.316	262.389	265.388
FBgn0002734	E(spl)mdelta-HLH	0.118521	0.475234	0.318368	35.298	31.5312	25.4906	37.9699
FBgn0002735	E(spl)mgamma-HLH	6.58198	7.9292	7.29087	566.113	512.084	525.461	647.487
FBgn0002736	mago	65.115	61.8509	59.9886	80.6561	75.0647	76.2974	83.8705
FBgn0002772	Mlc1	0.141537	0	1.2433	0.0465744	0.153726	25.3998	0
FBgn0002773	Mlc2	1.01031	0.526111	2.498	0.967207	0.653551	35.5429	0.596222
FBgn0002774	mle	20.0803	16.3732	15.6878	21.6031	24.4373	21.9706	22.1953
FBgn0002775	msl-3	2.7079	2.54052	1.89122	2.22717	1.91442	1.39831	1.70983
FBgn0002778	mnd	34.0798	31.4717	30.8409	36.7359	34.7926	32.389	40.5956
FBgn0002780	mod	286.525	248.543	216.179	140.127	158.37	140.102	146.863
FBgn0002783	mor	12.7615	15.5146	10.8381	24.9893	19.4647	20.2362	19.5048
FBgn0002787	Rpn8	67.7042	35.8695	33.888	60.06	52.296	49.8385	46.0381
FBgn0002789	Mp20	0	0.112656	1.71865	0	0	22.8381	0
FBgn0002791	mr	11.4662	12.5538	8.46464	12.2835	11.0062	9.80902	12.2557
FBgn0002838	ms(3)K81	0.189643	0	0.127354	0	0.0550791	0	0
FBgn0002842	sa	0	0	0	0	0	0	0
FBgn0002855	Acp26Aa	0	0.0728675	0.170854	0.0418625	0.369462	0.267853	0.223184
FBgn0002856	Acp26Ab	0	0.545844	0.216335	0	0.138378	0.143316	0
FBgn0002862	Mst87F	0	0	0	0.395453	0.349015	0.361465	0.14055
FBgn0002863	Acp95EF	14.014	19.4047	8.48004	29.7717	14.8771	18.439	17.7546
FBgn0002865	Mst98Ca	0	0	0	0	0	0	0
FBgn0002868	MtnA	205.544	188.784	247.157	68.367	364.98	270.538	1085.14
FBgn0002869	MtnB	36.2669	105.853	95.309	456.71	673.41	1930.5	387.142
FBgn0002872	mu2	3.46799	2.68096	2.53958	5.82225	4.08731	3.97645	4.5843
FBgn0002873	mud	0.524418	0.641549	0.535757	3.55394	3.17186	3.30338	4.10637
FBgn0002878	mus101	0.133118	0.32847	0.206295	0.343716	0.36283	0.425062	1.5594
FBgn0002887	mus201	2.47965	2.13396	1.885	2.78049	2.111	2.08373	2.25579
FBgn0002891	mus205	0.662748	0.471879	0.469826	0.408666	0.3533	0.285133	0.374039
FBgn0002899	mus301	1.10434	0.944849	0.818391	1.73111	1.17188	1.00915	1.9951
FBgn0002901	mus304	1.37219	1.69778	1.4498	1.61359	1.10526	1.41988	1.7462
FBgn0002905	mus308	0.468999	0.583326	0.449045	0.413881	0.440133	0.45572	0.563811
FBgn0002906	Blm	1.8784	1.23648	1.57505	1.62564	2.134	1.65449	3.29194
FBgn0002909	mus312	3.10584	2.57484	2.19271	2.69009	2.48314	2.45901	2.58295
FBgn0002914	Myb	48.6526	56.5525	45.4739	59.9488	51.8323	53.749	53.9585
FBgn0002917	na	0.00644846	0.0147772	0.017324	0.204819	0.224149	0.25087	0.275174
FBgn0002921	Atpalpha	129.79	99.4939	75.9142	111.844	95.5721	90.8963	93.946
FBgn0002922	nau	0.0567639	6.12E-07	4.71E-07	3.57E-07	0.0404542	3.70E-07	2.20E-07
FBgn0002924	ncd	5.22054	5.36695	4.02457	19.8372	14.6649	22.5342	18.9945
FBgn0002926	ndl	0.0178455	0.0136296	0.00798936	0.0039151	0.0207319	0.0107359	0.0125237
FBgn0002930	nec	0.535708	0.460293	0.179876	0.572952	0.466767	0.463282	0.281964
FBgn0002931	net	0.23656	0.0542021	0.176288	0.0467177	0.109929	0.085389	0.149413
FBgn0002932	neur	8.29139	8.62027	8.66039	29.8442	34.1803	27.0442	33.6939
FBgn0002933	ng1	0	0	0	0	0.0879241	0.0910619	0
FBgn0002936	ninaA	0.143795	0	0.096593	0.472708	0.125361	0.107827	0.138119
FBgn0002937	ninaB	0	0	0	0.0160551	0.0425087	0.103992	0.0342381
FBgn0002938	ninaC	0.0418255	0.0158943	0.0372694	0.0067752	0.0119597	0.01858	0.00722419
FBgn0002939	ninaD	0.533973	0.899612	0.590613	0.268751	16.9134	6.65154	0.176345
FBgn0002940	ninaE	0.10372	0	0.18574	0.0910202	0.140579	0.0623982	0.0485261
FBgn0002941	slou	0	0.0222031	0	0.0637787	0.0112577	0.279827	0.0272021
FBgn0002945	nkd	2.8741	4.50448	3.67359	3.88882	3.30796	3.36819	2.4744
FBgn0002948	nod	0.978888	1.6099	0.915094	3.37726	2.73328	2.26722	4.2137
FBgn0002962	nos	0.0471886	0.054258	0.0317938	0.0310156	0.0409512	0.0427322	0.0507414
FBgn0002973	numb	19.5524	31.3435	28.9737	43.5784	34.7735	35.9822	42.1407
FBgn0002985	odd	0.334604	0.562221	0.928765	0.807492	1.28279	0.751514	2.01945
FBgn0002989	okr	2.19483	1.73984	0.905447	1.64287	1.56286	1.62784	0.988886
FBgn0003002	opa	0	0	0	0	0	0.0210223	0
FBgn0003008	or	41.8827	43.7171	38.9599	60.5938	53.9282	64.3917	47.5725
FBgn0003009	ord	0	0	0.0172884	0	0.0149695	0.0291418	0
FBgn0003011	ort	0	0	0	0	0	0.0147204	0
FBgn0003015	osk	0	0	0	0	0.0104159	0.0107876	0
FBgn0003016	osp	17.6084	23.3731	18.9084	9.8638	8.93582	6.39787	6.52488
FBgn0003023	otu	0.0170493	0.0390738	0.242253	0.044896	0	0.0102593	0.0478713
FBgn0003028	ovo	0.0539176	0.0514745	0.0844741	0.118291	0.240105	0.102718	0.189196
FBgn0003034	SP	0	0	0	0	0.739343	0	0
FBgn0003041	pbl	8.84376	12.8991	10.3492	15.6626	17.2786	16.1421	17.0085
FBgn0003042	Pc	8.97563	15.3999	11.6855	20.4114	17.7561	19.1666	20.9767
FBgn0003044	Pcl	15.0945	14.583	12.5384	11.8374	12.4915	11.3288	11.6837
FBgn0003046	Pcp	0	0	0	0.246209	0.217294	0.168787	0.131263
FBgn0003048	pcx	2.23402	1.27943	1.09217	1.32323	1.06505	1.1064	1.07777
FBgn0003053	peb	490.838	191.848	208.429	77.3058	82.6926	64.2481	71.9906
FBgn0003057	CG10598	0	0.0363675	0.0426357	0	0.0184395	0.0550749	0
FBgn0003060	CG9757	0	0.0849882	0	0	0	0	0
FBgn0003062	Fib	110.848	92.572	83.8779	44.385	35.8269	46.4659	45.5166
FBgn0003065	CG2150	0	0.0568138	0	0.130559	0.259258	0.328179	0
FBgn0003067	Pepck	179.465	215.031	200.33	244.921	185.387	216.046	104.22
FBgn0003068	per	6.96428	2.30851	1.24715	0.677122	0.739084	0.770748	0.56366
FBgn0003071	Pfk	18.2931	18.3987	20.572	34.3712	30.9417	31.6956	30.3389
FBgn0003074	Pgi	98.9429	100.449	109.126	71.6789	60.995	59.5744	71.7446
FBgn0003076	Pgm	51.0978	38.246	41.5849	49.3419	33.8343	39.2903	24.5549
FBgn0003079	phl	12.4196	7.96848	6.55826	11.9149	9.31178	10.296	9.86185
FBgn0003082	phr	1.21698	0.929475	0.544836	0.88659	1.18976	1.03724	0.792984
FBgn0003086	Pig1	0.296851	0.113361	0.664496	0.390756	0.22991	0.357173	0.277767
FBgn0003087	pim	20.1967	15.5436	14.2287	57.2897	45.3075	49.757	77.8252
FBgn0003089	pip	0.593268	0.424342	0.370652	0.435423	0.553598	0.389856	0.334896
FBgn0003090	pk	8.52427	9.12144	7.6059	24.1022	19.3996	22.4082	20.3286
FBgn0003091	Pkc53E	0.243794	0.491815	0.790201	0.756046	1.33464	2.24926	1.20621
FBgn0003093	Pkc98E	25.3179	17.7101	18.332	16.8072	18.6541	19.9838	13.8331
FBgn0003114	plu	0.116886	0.133908	0.156988	0.153861	0.271582	0.210956	0
FBgn0003116	pn	4.35816	3.95539	4.6401	3.40907	3.09786	4.37507	5.06445
FBgn0003117	pnr	0.341855	4.76688	3.94128	1.33767	1.47812	1.37153	1.15875
FBgn0003118	pnt	25.9774	34.2321	29.0005	12.6997	12.3603	10.9214	11.1244
FBgn0003124	polo	22.171	22.8361	20.0444	100.469	93.3392	78.9724	98.5983
FBgn0003129	Poxm	0.0837197	0.0963881	0.229268	0.114027	0.109568	0.244446	4.58E-15
FBgn0003130	Poxn	0.0451841	0.258821	0.212402	4.10394	4.90803	4.9065	8.59327
FBgn0003132	Pp1-13C	0.141665	0	0.114161	0.279718	0.279784	0.272724	0.0596511
FBgn0003134	Pp1alpha-96A	46.9413	43.6548	38.6209	33.3909	30.4822	32.5373	28.6984
FBgn0003137	Ppn	0.72602	0.396808	0.0894614	0.00876782	0.0232146	0	0.196323
FBgn0003139	PpV	59.1271	46.2054	46.4357	41.1053	39.1073	34.851	38.1748
FBgn0003140	PpY-55A	0	0	0	0	0	0	0
FBgn0003141	pr	22.1708	17.1857	18.4442	24.1023	21.3358	28.2686	17.3782
FBgn0003145	prd	0	0	0.0284697	0	0	0	0
FBgn0003149	Prm	0.12953	0	0.315522	0.0208113	0.0918384	2.79532	0.0113623
FBgn0003159	ptr	0.228208	0.759392	1.18169	1.52346	2.94137	2.43841	2.6082
FBgn0003162	Pu	0.269362	0.0771441	0.36443	0.155124	0.391166	0.688715	0.307182
FBgn0003165	pum	26.5034	23.3637	23.1491	35.559	44.435	49.6242	39.0076
FBgn0003169	put	13.5148	20.0052	19.2104	16.6415	16.8469	15.5318	18.5489
FBgn0003174	pwn	0.0402252	0.0345622	0.054026	0.0224499	0.0116827	0.0308065	0
FBgn0003175	px	7.57785	8.22251	10.3843	9.01668	9.43393	9.28606	11.5554
FBgn0003187	qua	0.0468	0	0.0209418	0.0205323	0.0306203	0.00938033	0.0328435
FBgn0003189	r	12.5827	4.65742	4.28741	1.9691	1.77519	1.88599	1.59227
FBgn0003204	ras	124.064	130.69	109.303	81.938	78.7349	85.6603	94.7767
FBgn0003205	Ras85D	78.8767	93.1747	93.964	79.9078	77.4285	68.8576	87.442
FBgn0003206	Ras64B	64.5388	85.009	58.3625	65.8065	49.6579	54.0525	61.6308
FBgn0003209	raw	31.6915	58.0561	48.5919	50.5475	41.1034	39.1612	38.9121
FBgn0003210	rb	9.50208	10.7496	9.67251	10.7893	9.28357	9.99915	10.588
FBgn0003218	rdgB	0.733715	1.136	2.01596	4.33441	4.73892	4.00337	3.03461
FBgn0003227	rec	3.82411	3.81189	4.64696	8.67403	10.5499	10.4016	11.0531
FBgn0003231	ref(2)P	92.4823	105.922	98.1152	82.0454	92.6785	101.611	75.5328
FBgn0003248	Rh2	0.0412355	0.0944813	0	0.0542797	0.0718576	0	0.0578768
FBgn0003249	Rh3	0	0	0	0	0	0	0
FBgn0003250	Rh4	0	0.0479029	0	0.0550407	0.0485767	0	0.0293441
FBgn0003254	rib	0.343749	0.277121	0.393515	0.259759	0.273625	0.283389	0.142953
FBgn0003255	rk	0.0104693	0.059599	1.46E-08	2.22E-11	0.0249559	0.0204404	1.93E-11
FBgn0003256	rl	18.9643	24.1526	23.2944	13.2598	10.9306	12.2795	18.0223
FBgn0003257	r-l	62.8876	73.8462	71.7761	37.049	30.5038	32.9664	38.1526
FBgn0003261	Rm62	756.458	736.868	616.101	392.202	321.524	353.917	309.341
FBgn0003267	ro	0.198567	0.227484	0.266693	0.196037	0.230688	0.179178	0.129645
FBgn0003268	rod	2.35891	2.06606	1.75785	6.10505	5.15822	4.8296	6.3868
FBgn0003270	amos	0	0	0	0	0.0479355	0	0.0579136
FBgn0003274	RpLP2	24819.8	17992.8	27811.8	9787.58	7393.47	9123.54	9051.72
FBgn0003275	RpII18	169.824	104.66	158.469	122.987	101.224	118.706	98.4789
FBgn0003277	RpII215	13.26	13.3152	12.93	13.6538	9.79143	8.7908	10.4753
FBgn0003278	RpI135	17.261	14.5297	11.7252	7.87945	7.8791	7.75826	10.078
FBgn0003279	RpL4	3261.15	2355.28	1503.75	1504.61	1025.83	1403.62	806.011
FBgn0003285	rst	5.92712	2.89246	4.41974	66.6009	76.7351	55.0223	64.3968
FBgn0003292	rt	0	0	0.0209435	0.0205263	0.0271736	0.0187622	0.0109433
FBgn0003295	ru	0	0	0	0.0987508	0.226599	0.108317	0.147413
FBgn0003300	run	0.0631699	0	0.0218206	0.138589	0.085623	0.177349	0.295547
FBgn0003301	rut	6.05908	11.5987	10.1145	6.82995	5.99053	5.54183	6.39512
FBgn0003302	rux	5.71133	4.72168	4.67171	7.97024	5.71218	8.11195	7.1416
FBgn0003308	ry	0.10401	0.185355	0.279389	2.39595	2.6986	2.96872	2.78993
FBgn0003310	S	30.2652	18.8239	16.9392	12.2597	12.6278	11.6368	10.2513
FBgn0003312	sad	0	0.034927	0.0818938	0.0200656	0	0	0
FBgn0003313	sala	0	0	0.13073	0.0640629	0	0.0585571	0
FBgn0003317	sax	14.5284	18.6504	15.622	18.0428	14.6053	16.115	19.2082
FBgn0003319	Sb	0.11079	0.0779985	0.118132	0.0448939	0.138115	3.24E-51	0.0208671
FBgn0003321	sbr	13.8396	14.1468	12.1415	11.8077	10.7548	9.12955	8.84036
FBgn0003326	sca	0.146289	0.121886	0.178618	1.38297	1.69141	1.88817	2.2026
FBgn0003328	scb	98.2302	162.778	147.988	95.5149	79.053	66.8213	110.15
FBgn0003330	Sce	21.2446	17.25	15.4676	21.7976	17.0355	20.2255	15.9131
FBgn0003334	Scm	5.55495	5.59135	4.51251	5.46903	4.91756	4.2468	4.74991
FBgn0003339	Scr	0	0.0144622	0	0	0.0146674	0	0
FBgn0003345	sd	121.8	97.2965	102.928	90.001	99.7142	90.5907	84.383
FBgn0003346	RanGAP	19.2488	13.1796	11.6418	50.2306	44.7414	41.8062	47.2392
FBgn0003353	sei	4.51497	4.94128	3.57511	5.07022	4.15849	4.51087	5.93767
FBgn0003356	Jon99Cii	99.7053	2047.7	2564.14	34.2756	749.689	350.244	523.328
FBgn0003357	Jon99Ciii	56.3529	1124.05	2148.6	17.7081	350.217	153.241	189.043
FBgn0003358	Jon99Ci	140.172	413.739	5292.56	52.9107	717.617	351.887	526.336
FBgn0003360	sesB	1660.03	1680.39	1729.26	1233.3	1130.91	1044.28	976.252
FBgn0003366	sev	0.00599257	0	0	0	0.0104427	0.0180257	0.00841098
FBgn0003371	sgg	16.5781	16.0064	10.1039	14.6674	12.1924	10.4884	7.87854
FBgn0003372	Sgs1	0.0127517	0.0146088	0.0342535	0.0167856	0.0222214	0.00767148	0
FBgn0003373	Sgs3	0	0	0	0	0	0.0318538	0
FBgn0003374	Sgs4	0	0.0734549	0	0	0.037244	0	0
FBgn0003375	Sgs5	0	0	0	0	0	0	0
FBgn0003377	Sgs7	11.9912	5.21077	38.3194	12.2465	14.1709	9.45274	5.22325
FBgn0003378	Sgs8	1.25713	1.4402	0.844217	0.20685	0.365115	0.189073	0
FBgn0003380	Sh	0.226208	0.435952	1.14176	0.809588	1.67453	1.74616	0.940393
FBgn0003382	sha	0	0.0192795	0.0226024	0	0.00977531	0.00506062	0.00590334
FBgn0003386	Shaw	0.0165796	0.328677	0.222559	0.237435	0.445613	0.538179	0.467251
FBgn0003388	shd	0.151355	0.114842	0.115388	0.079166	0.0698688	0.137245	0.0437027
FBgn0003390	shf	7.13807	6.12524	6.84757	1.98647	2.19834	2.20162	5.13746
FBgn0003391	shg	22.1175	30.415	27.2527	32.2233	28.7747	23.7096	38.7232
FBgn0003392	shi	33.0036	27.4714	23.1106	22.1558	24.066	18.7178	17.6767
FBgn0003396	shn	18.8703	20.7039	22.0485	14.1534	14.1739	9.76426	12.4756
FBgn0003401	shu	13.132	7.65096	6.89974	10.4816	9.2879	8.88536	13.2266
FBgn0003410	sina	13.1068	11.6242	12.3065	27.6124	25.6329	23.9298	24.2007
FBgn0003411	sisA	0.501207	0	0	0.604777	1.55273	1.40713	1.5242
FBgn0003415	skd	4.80082	4.31065	3.7701	4.94604	4.37789	3.90787	4.03687
FBgn0003416	sl	4.62351	6.0264	5.42477	6.26407	7.17022	5.30062	6.62409
FBgn0003423	slgA	0.583934	0.812712	1.23167	1.46951	1.8059	1.92115	1.44992
FBgn0003429	slo	0.216771	2.98987	0.930879	1.27718	2.6314	2.73988	1.64841
FBgn0003430	slp1	0	0.0449121	0.368571	0.103208	0.113859	0.0943383	0.082536
FBgn0003435	sm	0.627995	0.549915	0.406805	4.45091	5.57866	4.29025	4.64815
FBgn0003444	smo	1.05096	0.905846	0.681796	0.701208	0.882102	0.583716	0.793829
FBgn0003447	sn	0.214415	0.415703	0.310132	2.214	3.10352	3.03607	2.59279
FBgn0003448	sna	0.947699	0.486699	0.395021	154.516	112.585	133.058	83.9835
FBgn0003449	snf	135.265	90.6423	74.2834	160.128	132.087	157.122	96.6351
FBgn0003450	snk	0	0.0916669	0.107466	0.210824	0.248682	0.144504	0.14045
FBgn0003459	stwl	3.31946	3.74855	3.37559	4.55679	4.56566	4.09384	4.66741
FBgn0003460	so	0	0	0.0248589	0.0243637	0.0430048	0.0445396	0.0519565
FBgn0003462	Sod	540.136	500.491	914.959	473.444	487.722	514.482	435.588
FBgn0003463	sog	2.97652	1.51455	3.26347	2.38721	2.80193	2.35337	1.01236
FBgn0003464	sol	25.206	28.3966	24.928	28.8843	28.3856	27.9267	26.5898
